param n := 24.0;
param numVehicles := 2.0;
set Origin := 49 51 52;
set O := 51 52;
param Ok := 1 51 2 52;
set S := 58 59 60 61 62;
set F := 50 53 54 55 56 57;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62:=
16 202.3568 204.5994 204.6104 202.7908 203.8738 201.02126 199.87504 203.6384 200.26264 203.1032 202.7682 203.9146 204.9256 200.81526 204.1096 199.5 203.418 200.62628 200.7655 201.7864 201.5784 203.97 200.78862 202.5436 201.0835 199.25008 186.9624 185.6878 182.6932 170.0496 160.87504 152.781 150.8778 132.788 129.0982 125.24119999999999 123.9256 111.2242 100.781 94.577 85.14599999999999 79.8458 80.67840000000001 62.786399999999986 59.02117999999999 48.0146 36.198800000000006 22.92240000000001 199.5 199.5 203.961 201.5364 200.9749 203.369 204.5258 201.5364 203.961 200.9749 203.369 204.5258 201.5364 203.961
17 205.8276 202.61 202.6212 200.80146 200.34244 203.188 203.7226 201.49312 204.4694 200.958 200.62298 201.7694 202.7804 203.496 201.9644 203.8438 199.5 203.023 203.4462 204.0702 203.1892 200.43878 204.9954 201.8062 203.7642 201.1808 188.701 187.2604 180.548 170.9882 164.7226 152.054 150.8766 134.3988 125.56692000000001 128.464 121.78039999999999 110.48696000000001 98.63560000000001 98.12379999999999 81.61472 82.36240000000001 78.6892 65.0702 62.99180000000001 46.02539999999999 34.37943999999999 24.661 199.5 199.5 200.42962 203.467 203.83859999999999 201.22364 202.5364 203.467 200.42962 203.83859999999999 201.22364 202.5364 203.467 200.42962
18 204.592 204.0404 204.0516 203.0618 203.8628 201.29236 201.751 203.9096 202.4978 203.3744 203.0394 204.1858 205.0768 201.9884 204.2608 201.8722 203.6892 199.5 201.9386 203.4274 200.60154 203.9592 203.0238 202.8146 202.2566 200.7192 188.3314 186.7988 182.9642 169.30864 162.751 153.9 150.189 131.81114 129.0874 127.47640000000001 124.07679999999999 111.49539999999999 100.768 96.81219999999999 85.1352 81.48679999999999 80.6676 64.4274 61.25620000000001 48.00380000000001 36.537800000000004 24.29140000000001 199.5 199.5 203.95 203.0054 202.616 203.64 203.9668 203.0054 203.95 202.616 203.64 203.9668 203.0054 203.95
19 203.9514 203.8898 203.901 202.0812 203.1642 200.3118 201.11042 202.929 201.8572 202.3938 202.0588 203.2052 204.2162 199.549762 203.4002 201.23166 202.7086 201.37482 199.5 202.72 201.541 203.2606 202.3832 201.834 201.616 199.7386 187.3508 185.8182 181.9838 169.34008 162.11042 152.9196 150.3264 132.7506 128.3888 126.8358 123.21619999999999 110.51480000000001 100.07159999999999 96.17160000000001 84.4366 80.84639999999999 79.969 63.72 60.61580000000001 47.30520000000001 35.557199999999995 23.3108 199.5 199.5 203.2514 202.025 201.9754 202.6594 203.8162 202.025 203.2514 201.9754 202.6594 203.8162 202.025 203.2514
20 202.34 204.8336 204.8448 203.025 204.108 201.8264 201.9222 202.9026 202.3378 203.3376 203.0026 202.7368 205.1598 201.18838 204.344 202.2342 203.6522 202.6734 201.13862 199.5 203.0556 204.2044 202.4838 202.7778 201.45662 198.8732 185.91748 185.31086 182.235 170.8546 162.9222 151.5652 151.841 134.2652 129.3324 125.2176 124.15979999999999 112.02940000000001 101.0152 94.56020000000001 85.3802 78.7989 80.9126 60.5 59.10032000000001 48.24879999999999 35.27099999999999 20.909099999999995 199.5 199.5 204.1952 201.1595 200.64506 203.6032 204.76 201.1595 204.1952 200.64506 203.6032 204.76 201.1595 204.1952
21 204.546 203.034 203.0452 203.016 203.4704 201.2465 201.7052 203.8636 202.452 203.3286 202.9936 204.1398 204.6784 201.9426 203.3042 201.8264 203.6432 201.00554 201.8928 203.3816 199.5 203.5668 202.9778 202.7688 202.2108 200.6734 188.2856 186.753 182.9184 169.2628 162.7052 153.8542 149.1826 131.1253 128.695 127.4306 123.67840000000001 111.4496 99.76159999999999 96.7664 84.74279999999999 81.441 80.27520000000001 64.38159999999999 61.21039999999999 47.6114 36.49199999999999 24.245599999999996 199.5 199.5 203.5576 202.9596 202.5702 203.5942 202.9604 202.9596 203.5576 202.5702 203.5942 202.9604 202.9596 203.5576
22 205.3554 202.0098 202.021 200.2012 201.2842 202.5878 203.1224 202.3008 203.8692 201.7658 201.43074 202.5772 202.498 202.8958 201.6822 203.2436 201.7704 202.4228 202.846 203.5498 202.589 199.5 204.395 201.206 203.164 200.5806 188.1808 186.6602 181.3556 170.388 164.1224 152.2914 150.2764 133.7986 124.62814800000001 127.99180000000001 121.49799999999999 109.88672 98.3534 97.6516 80.675938 81.8902 78.08886000000001 64.5498 62.471599999999995 45.425099999999986 34.92920000000001 24.140800000000013 199.5 199.5 201.37138 202.8668 203.3184 202.0314 201.9362 202.8668 201.37138 203.3184 202.0314 201.9362 202.8668 201.37138
23 201.7294 206.192 206.203 204.3832 205.4662 202.6138 201.4676 204.821 200.9952 204.6958 204.3608 204.6552 206.5182 202.2678 205.7022 201.7796 205.0106 202.2188 202.218 202.4888 203.171 205.5626 199.5 204.136 202.536 199.9526 187.665 186.3902 184.1534 171.642 162.4676 153.4836 152.4704 134.3806 130.6908 125.2904 125.51820000000001 112.8168 102.37360000000001 93.67160000000001 86.73859999999999 80.54839999999999 82.27099999999999 63.4888 59.72380000000001 49.607200000000006 37.1892 23.624799999999993 199.5 199.5 205.5534 202.239 201.6774 204.9614 206.1184 202.239 205.5534 201.6774 204.9614 206.1184 202.239 205.5534
24 205.2674 202.386 202.397 201.5734 201.2183 203.4658 204.2344 200.93298 204.7972 200.39786 200.06284 201.2092 202.2202 203.4358 201.40422 204.3856 200.71258 203.7948 203.386 203.51 203.961 201.31464 204.9432 199.5 203.704 201.1206 188.141 187.2002 179.98776 171.76 165.2344 151.49376 151.6484 135.1706 126.44278 127.90379999999999 121.2202 111.25880000000001 98.07560000000001 97.56360000000001 82.49058 81.8024 79.46100000000001 64.50999999999999 62.43180000000001 46.797200000000004 33.8193 24.100799999999992 199.5 199.5 201.30548 203.407 203.2786 200.66348 202.3124 203.407 201.30548 203.2786 200.66348 202.3124 203.407 201.30548
25 19.7568 20.2272 20.2384 18.4186 19.5016 17.5412 17.7018 18.4004 18.2646 18.7312 18.3962 18.6766 20.5536 16.90318 19.7376 18.161 19.046 18.6002 16.85342 17.5694 18.7704 19.598 18.4106 18.1714 15.5 14.588000000000001 2.2002799999999993 0.6676399999999987 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.5 15.5 19.5888 16.8743 17.33786 18.9968 20.1536 16.8743 19.5888 17.33786 18.9968 20.1536 16.8743 19.5888
26 21.8146 22.271 22.2822 20.4624 21.5454 18.693 18.90562 21.0702 19.7464 20.775 20.44 21.3464 22.5974 18.055 21.781399999999998 19.5628 21.0898 19.756 18.00524 20.2392 19.9222 21.6418 20.2464 20.2152 18.32324 15.5 4.870000000000001 3.3374799999999993 0.365000000000002 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17.5 17.5 21.6326 19.5442 19.7706 21.0406 22.197400000000002 19.5442 21.6326 19.7706 21.0406 22.197400000000002 19.5442 21.6326
27 33.2878 35.5404 35.5516 33.7318 34.8148 33.2722 33.368 33.6094 33.7836 34.0444 33.7094 33.4436 35.8666 32.6342 35.0506 33.6802 34.359 34.1194 32.5846 31.100459999999998 34.501400000000004 34.9112 33.9296 33.4846 32.9026 30.3191 15.5 16.7568 12.9418 2.300600000000003 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.5 30.5 34.902 32.6054 32.09098 34.31 35.4668 32.6054 34.902 32.09098 34.31 35.4668 32.6054 34.902
28 35.9406 36.1452 36.1562 34.3366 35.4196 33.965 34.1256 34.2142 34.6884 34.649 34.314 34.0484 36.4714 33.32702 35.6554 34.5848 34.9638 35.024 33.27726 33.9932 35.1942 35.5158 34.8344 34.0894 33.5952 31.01184 18.624200000000002 15.5 13.546599999999998 2.993400000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 31.5 31.5 35.5066 33.298140000000004 33.7618 34.9146 36.071600000000004 33.298140000000004 35.5066 33.7618 34.9146 36.071600000000004 33.298140000000004 35.5066
29 42.4148 39.3194 39.3306 38.6108 38.15174 40.6132 41.3818 38.08042 41.9446 37.8253 38.43228 38.35664 39.1536 40.5832 38.33766 41.5332 37.64602 40.8322 40.5336 40.6574 40.998400000000004 38.24808 42.0906 38.47356 40.8516 38.268 25.288400000000003 24.3478 15.5 8.797600000000003 2.3817999999999984 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 36.5 36.5 38.23892 40.5544 40.426 37.596940000000004 39.2458 40.5544 38.23892 40.426 37.596940000000004 39.2458 40.5544 38.23892
30 53.6542 50.4308 50.442 50.8282 50.8672 50.4926 51.0274 51.6758 51.774 51.1408 50.8058 51.952 52.075 50.8006 50.701 51.1486 51.3534 50.327799999999996 50.751 51.4668 49.6058 50.9636 52.3 50.581 51.069 48.4856 36.0978 34.5652 30.730600000000003 15.5 12.0274 1.666400000000003 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 47.5 47.5 50.9544 50.7718 51.2354 51.4064 50.3572 50.7718 50.9544 51.2354 51.4064 50.3572 50.7718 50.9544
31 57.5826 59.7172 59.7284 57.9086 58.9916 56.1391 54.5 58.6032 55.4885 58.2212 57.8862 58.879400000000004 60.0434 55.58796 59.2276 55.30498 58.5358 55.74412 55.5382 57.0122 56.6962 59.088 56.01448 57.6614 55.8562 54.32278 42.1882 40.7604 37.811 25.1674 15.5 8.003599999999999 5.995800000000003 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 54.5 54.5 59.0788 56.609 56.20076 58.4868 59.6436 56.609 59.0788 56.20076 58.4868 59.6436 56.609 59.0788
32 69.6286 69.1292 69.1402 67.32054 68.4036 68.777 68.9168 67.19822 69.3324 67.633 67.29808 67.02664 69.4554 68.139 68.6394 69.229 67.9478 69.542 68.0892 67.8712 69.7082 68.4998 69.4784 67.07334 68.4072 65.8238 52.5022 51.9036 46.5248 37.507400000000004 29.916799999999995 15.5 17.3956 0.9177999999999997 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65.5 65.5 68.49080000000001 68.1102 67.6398 67.8988 69.0556 68.1102 68.49080000000001 67.6398 67.8988 69.0556 68.1102 68.49080000000001
33 72.7654 71.09 71.1012 69.9394 70.4264 69.6038 70.1386 70.787 70.8852 70.252 69.917 71.0632 71.6402 69.9118 70.8242 70.2598 70.5666 69.43892 69.8622 70.578 69.605 70.5228 71.4112 69.6922 70.1802 67.5968 55.209 53.6764 49.841800000000006 37.40418 31.138599999999997 20.777600000000007 15.5 0.8145999999999987 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 67.5 67.5 70.5136 69.883 70.3466 70.5176 71.0164 69.883 70.5136 70.3466 70.5176 71.0164 69.883 70.5136
34 90.555 88.7274 88.7386 89.0248 89.1638 87.2554 87.714 89.8726 88.4608 89.3374 89.0024 90.1488 90.37180000000001 87.9514 88.9976 87.8352 89.6502 87.0144 87.9016 89.3904 85.60406 89.2602 88.9868 88.7776 88.2196 86.6822 74.2946 72.7618 68.9274 55.27160000000001 48.714 39.863200000000006 34.876000000000005 15.5 14.388400000000004 13.439400000000006 9.371800000000007 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 84.5 84.5 89.251 88.9686 88.579 89.603 88.654 88.9686 89.251 88.579 89.603 88.654 88.9686 89.251
35 96.2272 92.8816 92.8928 91.07306 92.15606 93.4596 93.9942 93.1728 94.741 92.6376 92.3026 93.449 93.37 93.7676 92.554 94.1154 92.6424 93.2946 93.7178 94.4218 93.4608 92.25238 95.267 92.07786 94.0358 91.4524 79.0526 77.532 72.2276 61.2598 54.994200000000006 43.163399999999996 41.1482 24.6704 15.5 18.863600000000005 12.370000000000005 0.7585799999999949 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 90.5 90.5 92.24324 93.7386 94.1902 92.9032 92.80799999999999 93.7386 92.24324 94.1902 92.9032 92.80799999999999 93.7386 92.24324
36 93.63892 99.5334 99.5446 97.7248 98.8078 96.5774 95.4312 97.6024 95.4448 98.0374 97.7024 97.4368 99.8596 95.9854 99.0438 95.7432 98.352 96.1824 95.9356 94.8244 97.1346 98.9042 95.5908 97.4776 96.2536 93.6702 80.7144 80.1078 76.935 65.6056 56.431200000000004 46.265 46.434 28.3442 24.032200000000003 15.5 18.8596 6.7804 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 92.5 92.5 98.895 95.9564 95.185 98.303 99.4598 95.9564 98.895 95.185 98.303 99.4598 95.9564 98.895
37 102.8632 98.5458 98.5568 97.83712 97.37812 100.2236 100.7582 98.5288 101.505 97.99368 97.65866 98.805 96.5 100.5316 97.56404 100.8796 96.8724 100.0586 100.48179999999999 101.1058 100.2248 97.47446 102.031 98.842 100.7998 98.2164 85.7368 84.2962 76.93558 68.024 61.7582 49.089600000000004 47.9122 31.434399999999997 22.602599999999995 25.4996 15.5 7.522599999999997 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 96.5 96.5 97.4653 100.5028 100.8744 97.6113 98.47214 100.5028 97.4653 100.8744 97.6113 98.47214 100.5028 97.4653
38 112.3894 109.044 109.0552 107.23538 108.31838 109.6218 110.1566 108.08306 110.9032 107.54794 107.21292 108.35928 109.3702 109.93 108.5544 110.2778 107.86266 109.457 109.8802 110.584 109.623 108.41472 111.4292 106.98818 110.1982 107.6148 95.215 93.6944 87.13784 77.4222 71.1566 58.6438 57.310599999999994 40.8326 33.5428 35.025999999999996 28.370199999999997 15.5 5.2256 4.6858 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 106.5 106.5 108.40556 109.901 110.3526 107.81356 108.9704 109.901 108.40556 110.3526 107.81356 108.9704 109.901 108.40556
39 125.883 119.96152 119.97266 120.85692 120.3979 123.2434 123.778 121.5486 124.5248 121.01346 120.67844 121.8248 121.6118 123.5514 120.79582 123.89920000000001 120.88418 123.0784 123.5016 124.1256 123.0826 120.49424 125.0508 121.8618 123.8196 121.2362 108.7566 107.316 100.6034 90.6858 84.778 72.1094 70.056 54.292199999999994 45.62238000000001 48.519400000000005 40.6118 30.5424 15.5 18.179199999999994 1.670180000000002 2.4180000000000064 0.0 0.0 0.0 0.0 0.0 0.0 119.5 119.5 120.48508 123.5226 123.8942 121.2791 119.88792 123.5226 120.48508 123.8942 121.2791 119.88792 123.5226 120.48508
40 124.41408 130.7226 130.7338 128.914 129.997 127.5804 126.4342 128.7916 126.2198 129.2266 128.8916 128.6258 131.0488 127.1246 130.233 126.7464 129.5412 127.1856 127.0748 126.0136 128.1376 130.0934 126.36580000000001 128.6668 127.3928 124.8094 111.9036 111.247 108.124 96.6088 87.4342 77.4542 77.43719999999999 59.34719999999999 55.22139999999999 48.67059999999999 50.0488 37.7834 26.904200000000003 15.5 11.269200000000012 4.090999999999994 6.801600000000008 0.0 0.0 0.0 0.0 0.0 123.5 123.5 130.0842 127.0956 126.1882 129.4922 130.649 127.0956 130.0842 126.1882 129.4922 130.649 127.0956 130.0842
41 140.1794 136.8338 136.845 135.02526 136.10826 137.4118 137.9464 137.125 138.6932 136.5898 136.2548 137.4012 137.3222 137.7198 136.5062 138.0676 136.5946 137.2468 137.67 138.374 137.413 136.2046 139.2192 136.03008 137.988 135.4046 123.00479999999999 121.48419999999999 116.1798 105.21199999999999 98.94640000000001 87.1156 85.10040000000001 68.6226 61.33274 62.815799999999996 56.32220000000001 44.71078 33.17760000000001 32.475599999999986 15.5 16.714200000000005 12.912920000000014 0.0 0.0 0.0 0.0 0.0 134.5 134.5 136.19544 137.691 138.1424 136.8554 136.7602 137.691 136.19544 138.1424 136.8554 136.7602 137.691 136.19544
42 139.4786 143.4232 143.4342 141.6146 142.6976 140.513 140.3888 141.4922 140.8044 141.927 141.592 141.3264 143.7494 139.875 142.9334 140.7008 142.2418 141.14 139.8252 138.71408 141.7422 142.7938 140.9504 141.3674 140.1432 137.5598 124.60419999999999 123.9976 120.8246 109.54140000000001 101.3888 90.1548 90.5276 72.95179999999999 67.922 62.11503999999999 62.74940000000001 50.71600000000001 39.60480000000001 32.148799999999994 23.969799999999992 15.5 19.502199999999988 0.0 0.0 0.0 0.0 0.0 137.5 137.5 142.7846 139.8462 139.33172 142.1926 143.3496 139.8462 142.7846 139.33172 142.1926 143.3496 139.8462 142.7846
43 145.3262 140.22872 140.23986 140.30012 139.8411 142.6866 143.2212 140.9918 143.968 140.45666 140.12166 141.268 140.06298 142.9946 139.24704 143.3426 139.3354 142.5216 142.9448 143.5688 142.6878 139.93744 144.494 141.305 143.2628 140.6794 128.1998 126.75919999999999 119.39856 110.487 104.22120000000001 91.55260000000001 90.32319999999999 73.8974 65.06559999999999 67.96260000000001 59.06298000000001 49.985600000000005 35.91836000000001 37.6224 21.113380000000006 21.861199999999997 15.5 4.56880000000001 2.4906000000000006 0.0 0.0 0.0 138.5 138.5 139.92828 142.9658 143.3374 140.0743 140.15512 142.9658 139.92828 143.3374 140.0743 140.15512 142.9658 139.92828
44 157.34 159.8336 159.8448 158.025 159.108 156.8264 156.9222 157.9026 157.3378 158.3376 158.0026 157.7368 160.1598 156.18838 159.344 157.2342 158.6522 157.6734 156.13862 154.5 158.0556 159.2044 157.4838 157.7778 156.45662 153.8732 140.91748 140.31086 137.235 125.8546 117.9222 106.5652 106.84100000000001 89.2652 84.3324 80.2176 79.15979999999999 67.02940000000001 56.01519999999999 49.56020000000001 40.3802 33.7989 35.9126 15.5 14.10032000000001 3.2487999999999886 0.0 0.0 154.5 154.5 159.1952 156.1595 155.64506 158.6032 159.76 156.1595 159.1952 155.64506 158.6032 159.76 156.1595 159.1952
45 158.97532 163.9118 163.923 162.1032 163.1862 160.7698 159.6236 161.9808 159.6292 162.4158 162.0808 161.8152 164.238 160.3138 163.4222 159.9356 162.7304 160.3748 160.264 159.2028 161.327 163.2826 159.7752 161.856 160.582 157.9986 145.0928 144.4362 141.3134 129.798 120.62360000000001 110.64340000000001 110.62639999999999 92.53659999999999 88.41059999999999 81.85973999999999 83.238 70.9728 60.0934 51.195539999999994 44.45840000000001 37.28023999999999 39.99080000000001 20.202799999999996 15.5 7.327200000000005 0.0 0.0 157.5 157.5 163.2734 160.2848 159.3774 162.6814 163.8382 160.2848 163.2734 159.3774 162.6814 163.8382 160.2848 163.2734
46 177.99 172.89248 172.90362 172.96388 172.50486 175.3504 175.885 173.6556 176.6318 173.12042 172.7854 173.9318 172.72674 175.6584 171.91078 176.0062 171.99914 175.1854 175.6086 176.2326 175.3516 172.6012 177.1578 173.9686 175.9266 173.3432 160.8634 159.4228 152.06232 143.1506 136.885 124.2164 122.987 106.56120000000001 97.72934000000001 100.62639999999999 91.72674 82.64940000000001 68.58212 70.28620000000001 53.77714 54.5248 50.133520000000004 37.23259999999999 35.15440000000001 15.5 6.541799999999995 0.0 171.5 171.5 172.59204 175.6296 176.001 172.73806 172.81888 175.6296 172.59204 176.001 172.73806 172.81888 175.6296 172.59204
47 187.7086 186.8452 186.8564 185.0366 186.1196 185.301 186.0998 184.9142 186.7484 185.3492 185.0142 185.1904 187.1714 185.387 186.3554 186.221 185.6638 186.2602 185.3374 185.9032 186.4262 186.2158 186.8944 184.7894 185.6554 183.072 170.5342 169.1516 164.787 154.2254 147.0998 134.6448 134.1138 117.63579999999999 111.344 110.345 106.1714 93.798 83.02680000000001 80.00479999999999 67.39179999999999 64.24359999999999 62.92420000000001 46.9032 44.82499999999999 30.260400000000004 15.5 6.494200000000006 182.5 182.5 186.2068 185.3582 185.6718 185.6148 186.7716 185.3582 186.2068 185.6718 185.6148 186.7716 185.3582 186.2068
48 197.172 199.4244 199.4356 197.6158 198.6988 197.1564 197.2522 197.4936 197.6678 197.9284 197.5934 197.3278 199.7508 196.5184 198.9348 197.5642 198.2432 198.0034 196.46864 194.9091 198.3856 198.7952 197.8138 197.3686 196.7866 194.20322 181.2475 180.6408 176.826 166.1846 158.2522 146.15614 147.171 129.5952 123.92339999999999 119.8084 118.7508 107.1294 95.6062 89.4682 79.97120000000001 73.70692 75.5036 55.909099999999995 54.39233999999999 42.8398 29.861799999999988 15.5 194.5 194.5 198.786 196.48952 195.97508 198.194 199.3508 196.48952 198.786 195.97508 198.194 199.3508 196.48952 198.786
49 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 197.0 184.0 183.0 178.0 167.0 160.0 149.0 147.0 130.0 124.0 122.0 118.0 108.0 95.0 91.0 80.0 77.0 76.0 60.0 57.0 43.0 32.0 20.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0
50 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 197.0 184.0 183.0 178.0 167.0 160.0 149.0 147.0 130.0 124.0 122.0 118.0 108.0 95.0 91.0 80.0 77.0 76.0 60.0 57.0 43.0 32.0 20.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0 199.0
51 204.4858 201.6042 201.6154 200.79164 200.43664 202.6842 203.4528 200.15132 204.0156 199.6162 199.28118 200.42754 201.4386 202.6542 200.62256 203.604 199.93092 203.0132 202.6044 202.7284 203.1794 200.53298 204.1616 200.54444 202.9224 200.339 187.3592 186.4186 179.2061 170.9784 164.4528 150.7121 150.8668 134.389 125.66112000000001 127.12219999999999 120.43860000000001 110.47720000000001 97.2938 96.78200000000001 81.7089 81.0206 78.67939999999999 63.72839999999999 61.650000000000006 46.015600000000006 33.03764000000001 23.319199999999995 199.0 199.0 199.0 202.6252 202.4968 199.88182 201.5306 202.6252 199.0 202.4968 199.88182 201.5306 202.6252 199.0
52 202.3662 204.4646 204.4758 202.656 203.739 200.88654 200.08918 203.3418 200.65194 202.9686 202.6336 203.282 204.7908 200.32654 203.975 200.54842 203.2834 200.98756 200.27678 201.1336 201.4438 203.8354 200.79792 202.4088 200.5948 198.42936 186.3096 184.86702 182.5584 169.9148 161.08918 152.1102 150.9012 132.6534 128.96359999999999 125.25059999999999 123.79079999999999 111.08959999999999 100.6462 94.5864 85.0112 79.19300000000001 80.5436 62.1336 59.030399999999986 47.879999999999995 35.71000000000001 22.269599999999997 199.0 199.0 203.8262 199.0 200.3222 203.2342 204.391 199.0 203.8262 200.3222 203.2342 204.391 199.0 203.8262
53 201.8226 204.408 204.4192 202.5994 203.6824 200.908 200.61076 202.4772 201.0264 202.912 202.577 202.3114 204.7344 200.27 203.9184 200.92284 203.2268 201.362 200.22024 200.14506 202.0702 203.7788 201.1724 202.3522 200.53826 197.95482 185.3211 184.39248 181.8096 169.9362 161.61076 151.1398 150.9226 133.2798 128.907 124.707 123.7344 111.11099999999999 100.5898 94.0428 84.9548 78.53948 80.4872 61.14506 58.48689999999999 47.82339999999999 34.84540000000001 21.281080000000003 199.0 199.0 203.7696 200.24112 199.0 203.1776 204.3346 200.24112 203.7696 199.0 203.1776 204.3346 200.24112 203.7696
54 205.0288 202.8594 202.8706 202.1508 201.6918 203.9172 204.078 201.6204 204.6406 201.3654 201.9724 201.0366 202.6936 203.2792 201.8776 204.5372 201.186 204.3724 203.2296 203.2714 204.5384 201.788 204.7866 202.0136 203.5476 200.9642 187.9024 187.0438 179.18288 172.3376 165.078 151.2552 152.226 135.748 126.9162 127.6652 121.6936 111.83619999999999 98.549 97.32499999999999 82.964 81.56379999999999 80.0384 64.2714 62.19319999999999 47.37459999999999 34.5068 23.862400000000008 199.0 199.0 201.779 203.2504 203.04 199.0 202.7858 203.2504 201.779 203.04 199.0 202.7858 203.2504 201.779
55 205.1862 199.073596 201.0918 200.16012 199.7011 202.5466 203.0812 200.85178 203.828 200.31666 199.98166 201.128 200.91498 202.8546 200.09904 203.2026 200.1874 202.3816 202.8048 203.4288 202.5478 199.79744 204.354 201.165 203.1228 200.5394 188.0598 186.6192 179.90658 170.347 164.0812 151.4126 150.2352 133.7574 124.9256 127.8226 119.91498000000001 109.84564 96.77036000000001 97.48240000000001 80.97337999999999 81.72120000000001 76.50577999999999 64.4288 62.350599999999986 43.84201999999999 33.7381 24.019800000000004 199.0 199.0 199.78828 202.8258 203.1974 200.5823 199.0 202.8258 199.78828 203.1974 200.5823 199.0 202.8258 199.78828
56 202.3662 204.4646 204.4758 202.656 203.739 200.88654 200.08918 203.3418 200.65194 202.9686 202.6336 203.282 204.7908 200.32654 203.975 200.54842 203.2834 200.98756 200.27678 201.1336 201.4438 203.8354 200.79792 202.4088 200.5948 198.42936 186.3096 184.86702 182.5584 169.9148 161.08918 152.1102 150.9012 132.6534 128.96359999999999 125.25059999999999 123.79079999999999 111.08959999999999 100.6462 94.5864 85.0112 79.19300000000001 80.5436 62.1336 59.030399999999986 47.879999999999995 35.71000000000001 22.269599999999997 199.0 199.0 203.8262 199.0 200.3222 203.2342 204.391 199.0 203.8262 200.3222 203.2342 204.391 199.0 203.8262
57 204.4858 201.6042 201.6154 200.79164 200.43664 202.6842 203.4528 200.15132 204.0156 199.6162 199.28118 200.42754 201.4386 202.6542 200.62256 203.604 199.93092 203.0132 202.6044 202.7284 203.1794 200.53298 204.1616 200.54444 202.9224 200.339 187.3592 186.4186 179.2061 170.9784 164.4528 150.7121 150.8668 134.389 125.66112000000001 127.12219999999999 120.43860000000001 110.47720000000001 97.2938 96.78200000000001 81.7089 81.0206 78.67939999999999 63.72839999999999 61.650000000000006 46.015600000000006 33.03764000000001 23.319199999999995 199.0 199.0 199.0 202.6252 202.4968 199.88182 201.5306 202.6252 199.0 202.4968 199.88182 201.5306 202.6252 199.0
58 201.8226 204.408 204.4192 202.5994 203.6824 200.908 200.61076 202.4772 201.0264 202.912 202.577 202.3114 204.7344 200.27 203.9184 200.92284 203.2268 201.362 200.22024 200.14506 202.0702 203.7788 201.1724 202.3522 200.53826 197.95482 185.3211 184.39248 181.8096 169.9362 161.61076 151.1398 150.9226 133.2798 128.907 124.707 123.7344 111.11099999999999 100.5898 94.0428 84.9548 78.53948 80.4872 61.14506 58.48689999999999 47.82339999999999 34.84540000000001 21.281080000000003 199.0 199.0 203.7696 200.24112 199.0 203.1776 204.3346 200.24112 203.7696 199.0 203.1776 204.3346 200.24112 203.7696
