param n := 40.0;
param numVehicles := 5.0;
set Origin := 81 83 84 85 86 87;
set O := 83 84 85 86 87;
param Ok := 1 83 2 84 3 85 4 86 5 87;
set S := 93 94 95 96 97;
set F := 82 88 89 90 91 92;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97:=
29 3.0952 3.239 0.8026 2.5682 2.9522 1.84982 3.2208 3.621 1.56556 3.0466 2.459 4.7892 2.3416 1.84528 1.49054 3.3244 2.0048 2.144 1.57656 2.0452 1.84768 2.1604 4.1498 2.6466 5.0906 2.663 2.328 3.4186 0.0 3.5066 1.61046 2.5898 3.4236 4.4952 0.5771 3.571 3.3878 2.488 2.1754 1.80318 2.6454 1.6602 2.2808 4.2844 2.5136 4.8926 2.155 2.9994 2.5582 1.73894 2.2414 1.73332 3.2146 3.9508 2.9944 2.8926 1.17984 0.87868 2.944 3.1356 2.957 3.7862 4.2586 4.827 4.4848 1.98952 3.6304 4.3664 2.1756 3.5066 1.77274 2.5154 2.1974 1.48798 1.48388 2.2796 3.2468 2.721 3.0192 1.9911 0.0 0.0 3.237 2.542 1.95 2.7854 3.237 3.237 1.95 3.1068 2.7854 2.542 3.237 1.95 3.1068 2.7854 2.542
30 4.3126 4.4562 2.02 3.7854 1.3255 3.0672 1.5942 4.7584 2.7828 1.41986 3.6762 5.8786 3.5588 2.9566 1.29984 1.9237 0.37818 3.3612 2.7938 2.0106 1.009 3.3778 2.7492 3.7358 6.1798 3.8804 3.5452 4.6358 1.38396 0.0 2.7218 0.96312 4.5608 5.7124 1.79442 0.064264 4.6052 3.7052 0.5488 1.7685 3.7826 0.82152 3.37 5.3738 1.67484 6.11 3.2662 4.1368 0.93154 0.65896 3.4586 1.69862 4.3518 5.168 1.36764 1.266 2.3972 2.096 1.36734 1.7349 2.9224 4.9236 2.858 5.9162 5.622 1.79884 4.7676 5.4558 1.98498 0.0 0.93404 3.7328 3.4148 2.7052 1.29318 1.44086 4.3842 3.9382 1.61844 3.2084 0.0 0.0 4.3744 0.9653 1.1113 4.0028 4.3744 4.3744 1.1113 1.97214 4.0028 0.9653 4.3744 1.1113 1.97214 4.0028 0.9653
31 5.6822 4.418 3.3896 5.1552 3.2792 4.4368 3.548 3.752 3.2986 3.3736 4.116 4.8722 3.0526 0.23482 1.6699 3.8774 2.3318 4.683 3.3096 3.3804 1.77162 4.7474 4.7028 2.7296 5.1736 3.946 3.039 4.5976 2.7536 3.8336 0.0 2.9168 3.5546 5.2142 3.1642 3.898 4.5668 5.075 2.5026 3.1382 2.7764 1.9591 2.3638 4.3674 2.0616 5.6116 0.54448 3.1304 2.8852 2.066 4.8284 3.0684 3.3456 5.5358 3.3214 3.2198 3.7668 2.2136 3.321 3.6886 4.292 3.9172 4.8116 4.91 4.6158 0.79254 3.7614 4.4494 0.97868 3.8336 2.0998 3.2264 4.7846 4.075 1.8109 1.90056 3.3778 5.308 3.5722 4.0842 0.0 0.0 3.368 2.919 2.277 3.4964 3.368 3.368 2.277 3.9258 3.4964 2.919 3.368 2.277 3.9258 3.4964 2.919
32 3.6862 3.8298 1.39352 3.159 2.1352 2.4408 2.4038 4.132 2.1564 2.2294 3.0498 5.2522 2.9324 2.3302 0.67346 2.6634 1.1878 2.7348 2.1674 1.3842 1.0306 2.7514 3.4888 3.1094 5.5534 3.254 2.9188 4.0096 0.75758 2.6896 2.0954 0.0 3.9344 5.086 1.16802 2.7538 3.9788 3.079 1.35842 1.14212 3.1562 0.84314 2.7436 4.7474 1.69646 5.4836 2.6398 3.5104 1.74116 0.92186 2.8322 1.07224 3.7254 4.5416 2.1772 2.0756 1.77076 1.4696 0.74096 2.4746 2.296 4.2972 3.5976 5.29 4.9956 1.17244 4.1412 4.8294 1.35858 2.6896 0.95566 3.1064 2.7884 2.0788 0.6668 1.46246 3.7578 3.3118 2.358 2.582 0.0 0.0 3.748 0.33892 1.13292 3.3764 3.748 3.748 1.13292 2.4458 3.3764 0.33892 3.748 1.13292 2.4458 3.3764 0.33892
33 3.0518 1.48952 2.4352 2.5248 4.5848 1.78038 4.8534 1.64362 2.6982 4.6792 1.1875 2.7918 1.64212 2.9778 3.1232 4.957 3.6374 1.75454 2.2772 3.6778 3.4802 2.117 5.7824 2.8506 3.093 1.01762 1.62846 1.66914 3.0512 5.1392 2.743 4.2224 0.0 2.2856 3.4616 5.2036 1.63836 2.4446 3.808 3.4358 1.95792 3.2928 3.0574 2.607 4.146 2.6832 3.2876 2.312 4.1908 3.3716 3.572 3.3658 2.5272 2.6072 4.6268 4.5252 2.6684 2.5112 4.5766 4.7682 4.5896 1.73282 5.8912 3.4736 2.4314 3.382 1.6869 2.689 3.5682 5.1392 3.4054 0.29798 2.154 1.44454 3.1164 3.9122 2.5594 2.6736 4.6516 2.1536 0.0 0.0 1.62854 4.1746 3.5826 0.568 1.62854 1.62854 3.5826 4.7394 0.568 4.1746 1.62854 3.5826 4.7394 0.568 4.1746
34 4.5912 1.67684 4.1326 3.4564 6.2822 2.5198 6.551 1.34912 4.6536 6.3766 2.885 1.4251 2.4716 4.5054 4.8206 6.6544 5.335 2.494 4.2326 5.3754 5.1778 3.1424 7.4798 3.422 1.12384 2.1112 3.618 1.91264 4.7488 6.8368 4.2706 5.9198 2.2296 0.0 5.1592 6.901 1.88186 3.47 5.5056 5.1332 2.5294 4.9902 3.6288 2.3124 5.2328 0.6367 4.815 2.8836 5.8882 5.069 5.1114 5.0634 3.0986 1.96276 6.3244 6.2228 4.3658 4.2088 6.274 6.4656 6.2872 1.4383 7.5888 2.6922 0.7101 4.9096 1.588 2.3944 4.5544 6.8368 5.1028 2.2874 3.8516 3.142 4.814 5.4666 3.1308 2.917 6.3492 3.8512 0.0 0.0 1.99604 5.872 5.28 2.5574 1.99604 1.99604 5.28 6.4368 2.5574 5.872 1.99604 5.28 6.4368 2.5574 5.872
35 4.0098 3.5074 0.46514 3.4828 2.6148 2.7644 2.8834 3.2836 1.2281 2.709 2.4814 4.4518 2.142 1.50782 1.15308 2.987 1.66742 3.0546 1.23908 1.70782 1.51022 3.075 3.8124 2.309 4.753 2.9496 2.1284 3.6872 1.08118 3.1692 1.273 2.2524 3.086 4.3036 0.0 3.2334 3.6564 3.4026 1.83804 1.46572 2.3078 1.32274 1.9433 3.947 2.176 4.7012 1.81748 2.662 2.2208 1.40148 3.156 1.39584 2.8772 4.2372 2.6568 2.5552 2.0944 0.54122 2.6066 2.7982 2.6196 3.4488 3.9212 4.4896 4.1472 1.65206 3.2928 4.029 1.8382 3.1692 1.43528 2.316 3.112 2.4026 1.14642 1.94208 2.9094 3.6356 2.6816 2.0136 0.0 0.0 2.8996 2.2046 1.61254 2.586 2.8996 2.8996 1.61254 2.7694 2.586 2.2046 2.8996 1.61254 2.7694 2.586 2.2046
36 4.2482 4.392 1.95564 3.7212 1.26124 3.0028 1.52994 4.6942 2.7186 1.3556 3.612 5.8142 3.4946 2.8924 1.23558 1.85944 0.31392 3.297 2.7296 1.94634 0.94474 3.3134 2.6848 3.6716 6.1156 3.8162 3.481 4.5716 1.3197 1.81572 2.6576 0.89886 4.4966 5.6482 1.73014 0.0 4.5408 3.641 0.48454 1.70424 3.7184 0.75726 3.3058 5.3094 1.61058 6.0458 3.202 4.0726 0.86728 0.5947 3.3944 1.63436 4.2876 5.1038 1.30338 1.20174 2.3328 2.0318 1.30308 1.67064 2.858 4.8592 2.7936 5.852 5.5578 1.73458 4.7034 5.3914 1.92072 1.81572 0.86978 3.6684 3.3506 2.641 1.22892 1.37658 4.3198 3.874 1.55418 3.1442 0.0 0.0 4.31 0.90104 1.04704 3.9384 4.31 4.31 1.04704 1.90786 3.9384 0.90104 4.31 1.04704 1.90786 3.9384 0.90104
37 3.8472 0.98894 3.3886 2.7124 5.5382 1.7758 5.8068 0.60506 3.9096 5.6326 2.141 1.75324 1.72756 3.7612 4.0766 5.9104 4.5908 1.74998 3.4886 4.6312 4.4336 2.3984 6.7358 2.678 2.0546 1.36704 2.8738 0.030776 4.0046 6.0926 3.5264 5.1758 1.48552 1.24712 4.415 6.157 0.0 2.726 4.7614 4.3892 1.78534 4.2462 2.8848 1.5684 4.4886 1.64464 4.071 2.1394 5.1442 4.325 4.3674 4.3194 2.3546 1.5687 5.5804 5.4786 3.6218 3.4646 5.53 5.7216 5.543 0.69424 6.8446 2.435 1.39274 4.1656 0.84394 1.65042 3.8102 6.0926 4.3588 1.54342 3.1074 2.398 4.0698 4.7226 2.3868 2.173 5.6052 3.107 0.0 0.0 1.25198 5.128 4.536 1.81344 1.25198 1.25198 4.536 5.6928 1.81344 5.128 1.25198 4.536 5.6928 1.81344 5.128
38 2.4074 3.6412 4.1848 1.27254 5.5464 2.252 5.8152 4.2552 4.9478 5.6408 2.9372 5.4034 4.2538 5.2274 4.8728 4.6006 5.385 2.5462 4.8888 4.4836 5.23 2.5626 5.426 5.4622 5.7048 3.0652 4.2402 3.8208 4.8008 6.1008 4.9926 5.97 4.3738 4.8974 4.1994 6.1652 3.79 0.0 5.2292 4.4594 4.5696 5.0424 5.663 5.2186 5.8958 5.2948 5.5372 4.9236 4.8594 5.1212 2.9276 4.3896 5.1388 4.353 4.3974 5.493 3.192 4.2608 5.3822 4.4118 4.2332 4.3444 5.5348 6.0852 5.043 5.3718 4.3666 5.3006 5.5578 6.1008 5.155 4.4276 2.8918 3.1942 4.866 5.6618 5.171 0.7332 4.2954 3.9034 0.0 0.0 4.3082 4.9802 5.3322 4.6976 4.3082 4.3082 5.3322 4.383 4.6976 4.9802 4.3082 5.3322 4.383 4.6976 4.9802
39 4.1994 4.3432 1.90676 3.6724 0.88594 2.954 1.15464 4.6452 2.6698 0.98028 3.5632 5.7654 3.4458 2.8434 1.1867 1.48414 0.170618 3.2482 2.6808 1.63304 0.89584 3.2646 2.3096 3.6228 6.0666 3.7672 3.432 4.5228 1.2708 1.44042 2.6086 0.84996 4.4476 5.5992 1.68126 1.50468 4.492 3.5922 0.0 1.65536 3.6696 0.70838 3.257 5.2606 1.5617 5.9968 3.1532 4.0236 0.49198 0.54582 3.3456 1.58548 4.2388 5.0548 0.92808 0.82644 2.284 1.98284 1.2542 1.29534 2.8092 4.8104 2.4184 5.8032 5.509 1.68568 4.6544 5.3426 1.87182 1.44042 0.8209 3.6196 3.3016 2.5922 1.18004 1.3277 4.271 3.8252 1.17888 3.0952 0.0 0.0 4.2612 0.85214 0.99816 3.8896 4.2612 4.2612 0.99816 1.53256 3.8896 0.85214 4.2612 0.99816 1.53256 3.8896 0.85214
40 4.2378 4.3814 1.94512 3.7106 1.4627 2.9924 1.73142 4.6836 2.708 1.55706 3.6014 5.8038 3.484 2.8818 1.22506 2.061 1.2954 3.2864 2.719 0.3938 1.5822 3.303 2.8864 3.661 6.105 3.8056 3.4704 4.561 1.30916 2.0172 2.647 1.88032 4.486 5.6376 1.71962 2.0814 4.5304 3.6304 1.1396 0.0 3.7078 1.39472 3.2952 5.299 2.248 6.0352 3.1914 4.062 1.06874 1.47346 3.3838 1.62382 4.277 5.0932 1.50484 1.4032 2.3224 2.0212 1.29256 1.87212 2.8476 4.8488 2.9952 5.8414 5.5472 1.72404 4.6928 5.381 1.91018 2.0172 1.50726 3.658 3.34 2.6304 1.2184 2.014 4.3094 3.8634 1.75564 3.1336 0.0 0.0 4.2996 0.8905 1.68452 3.928 4.2996 4.2996 1.68452 2.1094 3.928 0.8905 4.2996 1.68452 2.1094 3.928 0.8905
41 4.5518 2.7774 3.935 4.0246 5.2746 3.2802 5.5434 1.93754 3.842 5.369 2.6874 2.7658 1.98204 2.9378 3.7774 5.6468 4.3274 3.2544 3.421 4.3678 3.879 3.6168 6.4724 1.13246 3.067 2.5176 3.1044 2.957 3.7412 5.8292 2.703 4.9122 1.74 3.5736 4.1516 5.8934 2.9262 3.9444 4.498 4.1256 0.0 3.9826 1.64924 2.2608 3.6652 3.9712 3.2474 0.59396 4.8808 4.0614 5.0718 4.0558 0.80904 3.8952 5.3168 5.2152 4.1684 3.2012 5.2666 5.458 5.2796 2.1028 6.5812 2.8034 2.8012 3.342 1.94682 2.343 2.9868 5.8292 4.0952 1.7979 3.654 2.9444 3.8064 3.8992 0.84128 3.9614 5.3416 3.6536 0.0 0.0 1.5535 4.8644 4.2724 2.068 1.5535 1.5535 4.2724 5.4294 2.068 4.8644 1.5535 4.2724 5.4294 2.068 4.8644
42 4.4722 4.6158 2.1794 3.945 1.48506 3.2266 1.75378 4.3738 2.8764 1.57942 3.8358 5.494 3.6744 2.572 1.04764 2.0832 0.53776 3.5208 2.8874 2.1702 0.187476 3.5372 2.9088 3.3512 5.7952 4.04 3.6606 4.7954 1.54352 2.0396 2.3372 1.12268 4.1762 5.8358 1.95398 2.1038 4.7646 3.8648 0.70838 1.92806 3.3982 0.0 2.9856 4.9892 0.96028 6.2334 2.8816 3.7522 1.0911 0.27182 3.6182 1.85818 3.9674 5.3276 1.5272 1.42556 2.5568 1.79142 1.52692 1.89448 3.082 4.539 3.0176 5.5318 5.2374 1.41428 4.383 5.0712 1.60042 2.0396 0.30562 3.8482 3.5744 2.8648 1.18864 0.7263 3.9996 4.0978 1.778 3.368 0.0 0.0 3.9898 1.12486 0.48288 4.1182 3.9898 3.9898 0.48288 2.1316 4.1182 1.12486 3.9898 0.48288 2.1316 4.1182 1.12486
43 4.313 2.5386 2.7364 3.7858 4.0678 3.0416 4.3366 1.69876 2.3732 4.1622 2.4486 2.923 1.64926 1.73098 2.5706 4.44 3.1206 3.0156 1.95226 3.161 2.6724 3.3782 5.2656 1.22024 3.2242 2.2788 1.63562 2.7182 2.5344 4.6224 1.49616 3.7056 1.50124 3.3348 2.9448 4.6866 2.6876 3.7056 3.2912 2.9188 0.72306 2.776 0.0 2.7382 2.4584 3.7324 2.0406 1.07718 3.674 2.8546 4.101 2.849 1.29228 3.6564 4.11 4.0084 3.0396 1.99438 4.0598 4.2514 4.0728 1.86396 5.3744 3.2866 2.5624 2.1352 1.70804 2.8202 1.77998 4.6224 2.8884 1.55914 3.4152 2.7056 2.5996 2.6924 1.3245 3.7226 4.1348 2.7268 0.0 0.0 1.31472 3.6576 3.0658 1.82916 1.31472 1.31472 3.0658 4.2226 1.82916 3.6576 1.31472 3.0658 4.2226 1.82916 3.6576
44 5.278 2.4016 4.8194 4.143 6.969 3.2066 7.2376 1.57978 5.1342 7.0632 3.5716 0.82398 3.0482 4.736 5.5072 7.3412 6.0216 3.1808 4.7132 6.062 5.6774 3.8292 8.1666 3.1688 1.12524 2.7978 4.1946 2.5994 5.4354 7.5234 4.5012 6.6066 2.8062 2.3658 5.8458 7.5876 2.5686 4.1568 6.1922 5.82 2.76 5.677 3.6854 0.0 5.4634 2.7634 5.0456 3.1142 6.575 5.7556 5.798 5.75 3.3292 2.6874 7.011 6.9094 5.0526 4.8954 6.9608 7.1524 6.9738 1.66898 8.2754 2.307 1.53148 5.1402 1.81866 0.082024 4.785 7.5234 5.7894 2.8642 4.5382 3.8288 5.5006 5.6974 3.3616 3.6036 7.0358 4.5378 0.0 0.0 2.2268 6.5588 5.9668 3.1342 2.2268 2.2268 5.9668 7.1236 3.1342 6.5588 2.2268 5.9668 7.1236 3.1342 6.5588
45 5.3254 5.2152 3.0328 4.7984 2.3384 4.08 2.607 4.5492 3.0518 2.4328 4.3052 5.6694 3.8498 2.7474 1.22308 2.9366 1.39108 4.3742 3.0628 3.0234 0.7728 4.3906 3.762 3.5268 5.9708 4.7432 3.8362 5.3948 2.3968 2.8928 2.5126 1.976 4.3518 6.0114 2.8072 2.9572 5.364 4.7182 1.5617 2.7814 3.5736 0.96028 3.161 5.1646 0.0 6.4088 3.0572 3.9276 1.94442 1.12514 4.4716 2.7116 4.1428 6.061 2.3806 2.2788 3.41 1.96688 2.3802 2.7478 3.9352 4.7144 3.8708 5.7072 5.413 1.58972 4.5586 5.2466 1.77586 2.8928 1.15894 4.0236 4.4276 3.7182 1.36408 0.234 4.175 4.9512 2.6314 3.8374 0.0 0.0 4.1652 1.97818 1.3362 4.2936 4.1652 4.1652 1.3362 2.985 4.2936 1.97818 4.1652 1.3362 2.985 4.2936 1.97818
46 4.6852 1.80868 4.2264 3.5502 6.376 2.6138 6.6448 0.98696 4.5414 6.4704 2.9788 1.03094 2.4554 4.1432 4.9144 6.7482 5.4288 2.5878 4.1204 5.4692 5.0846 3.2364 7.5738 3.0598 0.7297 2.205 3.6018 2.0064 4.8426 6.9306 3.9084 6.0138 2.2134 1.77304 5.253 6.9948 1.9757 3.5638 5.5994 5.227 2.1672 5.0842 3.2666 1.9503 4.8706 0.0 4.4528 2.5214 5.9822 5.1628 5.2052 5.1572 2.7364 2.0946 6.4182 6.3166 4.4598 4.3026 6.368 6.5596 6.381 1.07616 7.6826 2.2982 0.31594 4.5474 1.22584 2.0324 4.1922 6.9306 5.1966 2.2714 3.9454 3.2358 4.9078 5.1046 2.7688 3.0108 6.443 3.945 0.0 0.0 1.63388 5.9658 5.374 2.5414 1.63388 1.63388 5.374 6.5308 2.5414 5.9658 1.63388 5.374 6.5308 2.5414 5.9658
47 5.1378 3.8734 2.8452 4.6108 2.7348 3.8924 3.0034 3.2076 2.754 2.829 3.5714 4.3278 2.508 1.40582 1.12542 3.333 1.78742 4.1386 2.765 2.8358 1.22714 4.203 4.1584 2.185 4.629 3.4016 2.4944 4.0532 2.2092 3.2892 1.17098 2.3724 3.01 4.6696 2.6196 3.3534 4.0224 4.5306 1.95802 2.5938 2.2318 1.41462 1.8193 3.823 1.51718 5.0672 0.0 2.586 2.3408 1.52148 4.284 2.5238 2.801 4.9912 2.7768 2.6752 3.2224 1.6692 2.7766 3.1442 3.7476 3.3728 4.2672 4.3656 4.0712 0.24806 3.2168 3.905 0.4342 3.2892 1.55526 2.682 4.24 3.5306 1.26642 1.35608 2.8334 4.7636 3.0276 3.5396 0.0 0.0 2.8236 2.3746 1.73252 2.952 2.8236 2.8236 1.73252 3.3814 2.952 2.3746 2.8236 1.73252 3.3814 2.952 2.3746
48 4.6892 2.9148 3.8426 4.162 4.9122 3.4178 5.1808 2.075 3.4794 5.0064 2.8248 2.4032 2.1194 2.5752 3.4148 5.2842 3.9648 3.3918 3.0584 4.0052 3.5166 3.7544 6.1098 0.7699 2.7044 2.655 2.7418 3.0944 3.3786 5.4666 2.3404 4.5498 1.87744 3.711 3.789 5.5308 3.0638 4.0818 4.1354 3.7632 1.82926 3.6202 1.28668 1.89832 3.3026 4.1086 2.8848 0.0 4.5182 3.6988 5.2072 3.6932 0.21508 4.0326 4.9542 4.8526 4.1458 2.8386 4.904 5.0956 4.917 2.2402 6.2186 2.4408 2.9386 2.9794 2.0842 1.98034 2.6242 5.4666 3.7326 1.93534 3.7914 3.0818 3.4438 3.5366 0.24732 4.0988 4.979 3.791 0.0 0.0 1.69092 4.5018 3.91 2.2054 1.69092 1.69092 3.91 5.0668 2.2054 4.5018 1.69092 3.91 5.0668 2.2054 4.5018
49 4.5822 4.7258 2.2894 4.055 0.81508 3.3368 1.08378 5.028 3.0524 0.90944 3.9458 6.1482 3.8284 3.2262 1.56944 1.08016 0.64778 3.6308 3.0634 1.22906 1.27858 3.6474 1.90562 4.0054 6.4494 4.15 3.8148 4.9054 1.65354 1.36958 2.9914 1.2327 4.8304 5.982 2.064 1.43384 4.8746 3.9748 0.49198 2.038 4.0522 1.0911 3.6396 5.6432 1.94442 6.3796 3.5358 4.4064 0.0 0.92854 3.3432 1.9682 4.6214 5.4376 0.5241 0.75558 2.6668 2.3656 1.63694 0.89138 2.5988 5.1932 2.0144 6.1858 5.8916 2.0684 5.0372 5.7254 2.2546 1.36958 1.20362 4.0024 3.6844 2.9748 1.56278 1.71044 4.6536 4.2078 0.7749 3.478 0.0 0.0 4.644 1.23488 1.38088 4.2724 4.644 4.644 1.38088 1.1286 4.2724 1.23488 4.644 1.38088 1.1286 4.2724 1.23488
50 4.3096 4.4532 2.017 3.7824 1.3225 3.0642 1.59122 4.5386 2.7798 1.41686 3.6732 5.6588 3.5558 2.7368 1.2125 1.9207 0.3752 3.3582 2.7908 2.0076 0.4593 3.3748 2.7462 3.5162 5.9602 3.8774 3.5422 4.6328 1.38096 1.877 2.502 0.96012 4.3412 5.7094 1.79142 1.94126 4.6022 3.7022 0.54582 1.76552 3.563 0.27182 3.1504 5.154 1.12514 6.107 3.0466 3.917 0.92854 0.0 3.4556 1.69564 4.1322 5.165 1.36464 1.26302 2.3942 1.95628 1.36436 1.73192 2.9194 4.7038 2.855 5.6966 5.4024 1.57914 4.548 5.236 1.76528 1.877 0.38434 3.7298 3.4118 2.7022 1.2902 0.89114 4.1644 3.9352 1.61546 3.2054 0.0 0.0 4.1546 0.9623 0.5616 3.9998 4.1546 4.1546 0.5616 1.96914 3.9998 0.9623 4.1546 0.5616 1.96914 3.9998 0.9623
51 3.2476 4.1214 1.68496 2.9166 3.0306 2.7322 3.2992 4.5034 2.448 3.125 3.3414 5.6716 3.224 2.7276 2.373 3.2408 2.8632 3.0264 2.459 1.96166 2.73 3.0428 4.0662 3.529 5.9728 3.5454 3.2102 4.301 2.301 3.585 2.4928 3.4482 4.306 5.3776 1.45948 3.6494 4.2702 2.8364 2.7074 1.71956 3.5278 2.5426 3.1632 5.1668 3.396 5.775 3.0374 3.8818 2.6366 2.6214 0.0 1.64968 4.097 4.833 3.0376 2.971 2.0622 1.76104 2.8604 3.052 2.8734 4.6686 4.175 5.7094 5.3672 2.8718 4.5128 5.2488 3.058 3.585 2.6552 3.3978 2.3498 2.3704 2.3662 3.162 4.1292 3.4234 2.9356 2.8734 0.0 0.0 4.1194 2.4584 2.8324 3.6678 4.1194 4.1194 2.8324 3.0232 3.6678 2.4584 4.1194 2.8324 3.0232 3.6678 2.4584
52 3.4016 4.2754 1.83904 3.0706 2.5986 2.8862 2.8674 4.6576 2.602 2.693 3.4954 5.8256 3.378 2.8818 2.367 1.65282 2.4374 3.1804 2.613 1.53572 2.7242 3.1968 2.4782 3.683 6.127 3.6994 3.3644 4.455 2.451 3.1532 2.6468 3.0222 4.46 5.5316 1.61354 3.2174 4.4242 2.9904 2.2816 1.87362 3.6818 2.5366 3.3172 5.3208 3.39 5.929 3.1914 4.036 1.91154 2.6154 2.0298 0.0 4.251 4.9872 1.44968 2.5452 2.2162 1.91512 2.4344 1.46404 1.28548 4.8226 2.587 5.8634 5.5212 2.866 4.6668 5.4028 3.0522 3.1532 2.6492 3.5518 2.504 2.5244 2.3604 3.156 4.2832 3.5774 1.34758 3.0276 0.0 0.0 4.2734 2.0324 2.8264 3.8218 4.2734 4.2734 2.8264 1.43526 3.8218 2.0324 4.2734 2.8264 1.43526 3.8218 2.0324
53 4.474 2.6998 3.6274 3.947 4.697 3.2026 4.9658 1.8599 3.2644 4.7914 2.6098 2.188 1.9044 2.3602 3.1998 5.0692 3.7498 3.1768 2.8434 3.7902 3.3014 3.5392 5.8946 0.55482 2.4894 2.4398 2.5268 2.8794 3.1634 5.2516 2.1252 4.3346 1.66236 3.496 3.574 5.3158 2.8486 3.8668 3.9204 3.548 1.61418 3.405 1.07158 1.68324 3.0874 3.8934 2.6698 1.64832 4.303 3.4838 4.9922 3.4782 0.0 3.8176 4.7392 4.6376 3.9306 2.6236 4.6888 4.8804 4.7018 2.025 6.0034 2.2258 2.7236 2.7644 1.86916 1.76526 2.409 5.2516 3.5176 1.72026 3.5764 2.8668 3.2288 3.3214 0.032234 3.8838 4.764 3.576 0.0 0.0 1.47584 4.2868 3.6948 1.99028 1.47584 1.47584 3.6948 4.8516 1.99028 4.2868 1.47584 3.6948 4.8516 1.99028 4.2868
54 4.5786 1.48008 4.1198 3.4436 6.2694 2.5072 6.5382 2.0964 4.8148 6.3638 2.8722 2.1724 3.2188 5.0946 4.8078 6.6416 5.3222 2.4812 4.3938 5.3626 5.165 3.1298 7.4672 4.1692 1.87108 2.0984 3.7452 1.79186 4.736 6.824 4.8598 5.907 2.9768 0.98642 5.1464 6.8882 1.7611 3.4572 5.4928 5.1204 3.2766 4.9776 4.376 3.0596 5.8308 1.38394 5.4042 3.6308 5.8756 5.0562 5.0986 5.0506 3.8458 0.0 6.3116 6.21 4.3532 4.196 6.2614 6.4528 6.2744 2.1856 7.576 3.4396 1.45734 5.3068 2.3352 3.1418 5.3016 6.824 5.09 3.0348 3.8388 3.1292 4.8012 5.5968 3.878 2.9042 6.3364 3.8384 0.0 0.0 2.7432 5.8592 5.2672 3.3048 2.7432 2.7432 5.2672 6.4242 3.3048 5.8592 2.7432 5.2672 6.4242 3.3048 5.8592
55 4.6722 5.162 2.7256 4.3412 1.25118 3.7728 1.51988 5.464 3.4886 1.34554 4.382 6.5842 4.2646 3.6622 2.0056 0.6183 1.08388 4.067 3.4996 1.18628 1.71468 4.0834 1.44376 4.4416 6.8856 4.586 4.2508 5.3416 2.0896 1.80568 3.4274 1.6688 5.2666 6.4182 2.5 1.86994 5.3108 4.261 0.92808 2.4742 4.4884 1.5272 4.0758 6.0794 2.3806 6.8156 3.972 4.8424 0.5241 1.36464 3.3004 2.4044 5.0576 5.8736 0.0 1.19168 3.1028 2.8016 2.073 0.42952 2.556 5.6292 1.55256 6.622 6.3278 2.5046 5.4734 6.1614 2.6906 1.80568 1.63974 4.4384 3.7744 3.411 1.99888 2.1466 5.0898 4.644 0.31304 3.914 0.0 0.0 5.08 1.67098 1.817 4.7084 5.08 5.08 1.817 1.08582 4.7084 1.67098 5.08 1.817 1.08582 4.7084 1.67098
56 4.7786 4.9224 2.486 4.2516 0.179614 3.5332 0.44832 4.8584 3.249 0.27396 4.1424 5.9786 4.025 3.1388 1.76596 2.3898 0.8443 3.8274 3.26 2.4768 1.47512 3.8438 3.2152 3.836 6.28 4.3464 4.0114 5.102 1.85008 0.7341 2.9038 1.42922 4.661 6.1786 2.2606 0.79836 5.0712 4.1714 1.01492 2.2346 3.8828 1.28764 3.4702 5.4738 1.37808 6.576 3.4484 4.237 1.39766 1.12508 3.9248 2.1648 4.452 5.6342 1.83376 0.0 2.8632 2.5622 1.83346 2.201 3.3884 5.0236 3.324 6.0164 5.7222 2.265 4.8678 5.5558 2.0516 0.7341 1.40016 4.1988 3.881 3.1714 1.7593 1.61208 4.4842 4.4044 2.0846 3.6746 0.0 0.0 4.4744 1.43142 1.57742 4.4688 4.4744 4.4744 1.57742 2.4382 4.4688 1.43142 4.4744 1.57742 2.4382 4.4688 1.43142
57 2.253 2.3968 2.9404 1.72596 4.678 1.0076 4.9466 3.0108 3.7034 4.7724 1.69272 4.159 3.0094 3.983 3.6284 4.4462 4.1426 1.30176 3.6444 3.609 3.9854 1.3182 5.2716 4.2178 4.4602 1.82084 2.9956 2.5764 3.5564 5.2324 3.7482 4.7276 3.1294 3.653 3.1068 5.2968 2.5456 1.64576 4.3132 3.367 3.3252 3.798 4.4186 3.9742 4.6514 4.0504 4.2928 3.6792 4.284 3.8768 2.7732 3.297 3.8944 3.1084 4.243 4.6184 0.0 3.0164 4.5078 4.2574 4.0788 3.1 5.3804 4.8408 3.7986 4.1274 3.1222 4.0562 4.3134 5.2324 3.9106 3.1832 1.35528 0.64576 3.6216 4.4174 3.9266 1.87876 4.141 2.6588 0.0 0.0 3.0638 4.1058 4.0878 3.4532 3.0638 3.0638 4.0878 4.2286 3.4532 4.1058 3.0638 4.0878 4.2286 3.4532 4.1058
