param n := 40.0;
param numVehicles := 4.0;
set Origin := 81 83 84 85 86;
set O := 83 84 85 86;
param Ok := 1 83 2 84 3 85 4 86;
set S := 92 93 94 95 96;
set F := 82 87 88 89 90 91;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96:=
29 2.6412 4.3092 0.38114 3.2086 2.684 1.14932 2.9828 2.3484 2.7078 3.6286 2.5396 2.9572 2.0342 2.3758 4.3726 3.1566 0.58896 2.7616 3.314 4.4526 3.9806 0.021954 1.48578 3.0738 3.1832 1.2786 2.8546 3.6046 0.0 2.1864 0.8163 1.6094 2.8466 2.8262 3.2734 2.0 3.6416 6.3832 1.28332 5.0936 0.82912 3.4336 2.255 2.4498 2.3644 1.67164 2.8448 2.0608 3.261 2.593 1.21422 0.95772 1.0539 3.051 2.8904 2.8634 4.0452 0.92932 1.91424 0.77314 3.7102 3.902 2.253 2.471 3.0004 1.545 0.99508 3.6176 2.7344 2.1106 4.6808 1.57994 1.32782 2.192 4.6184 2.5316 2.6086 4.8082 1.22246 4.047 0.0 0.0 0.9789 5.0722 4.5074 3.9154 0.46446 3.9154 5.0722 0.9789 4.5074 0.46446 3.9154 5.0722 0.9789 4.5074
30 1.69078 2.8068 2.4306 3.23 1.10356 3.1988 2.7104 1.03996 4.4394 2.126 2.561 2.9786 4.0838 3.6594 2.87 3.1782 2.6384 2.0212 1.73354 2.9502 2.478 2.2298 2.2952 2.8014 1.68064 2.388 1.27406 2.102 2.2518 0.0 1.88778 2.9268 1.26612 3.0638 1.77082 1.81558 2.1392 4.8808 3.1048 3.5912 2.1466 2.099 2.2766 4.4992 2.6018 1.79714 3.5182 2.4564 1.75844 1.85254 3.0358 3.0072 2.3714 5.1004 3.128 3.1008 2.6926 2.2468 3.1978 2.5692 2.3758 2.3994 3.9846 4.5204 2.4678 3.5944 2.3126 2.115 1.15384 2.132 3.1782 3.6294 3.3774 2.2396 3.116 2.7368 2.6596 3.3058 3.044 2.5446 0.0 0.0 2.0504 3.5698 3.005 2.413 2.514 2.413 3.5698 2.0504 3.005 2.514 2.413 3.5698 2.0504 3.005
31 2.1948 3.8108 2.3006 2.632 2.1076 2.5128 3.2144 1.772 3.9454 3.13 1.96302 2.3806 3.2718 2.6954 3.874 2.5802 2.1504 2.5252 2.7376 3.9542 3.482 2.0998 2.1654 3.3054 2.6846 2.4662 2.278 3.106 2.1218 1.7399 0.0 2.797 2.2702 2.4658 2.7748 1.4236 3.1432 5.8848 2.1408 4.5952 2.0166 3.103 1.6786 3.6872 2.0038 1.09516 2.7662 2.7404 2.7624 2.3566 2.0718 2.1952 2.2414 4.2884 2.53 2.5028 3.4686 2.1168 2.2338 1.6053 3.3798 3.4034 3.4906 3.7086 3.232 2.7826 2.1826 3.1192 2.1578 1.53404 4.1824 2.8174 2.6914 1.62154 4.12 3.5008 3.4236 4.3098 2.08 3.5486 0.0 0.0 1.92042 4.5738 4.009 3.417 2.147 3.417 4.5738 1.92042 4.009 2.147 3.417 4.5738 1.92042 4.009
32 4.5712 5.733 2.395 4.5164 4.664 1.73316 4.4066 4.3284 2.0978 5.0524 4.5194 4.937 2.772 3.1136 5.7964 5.1364 2.6028 4.1856 5.2938 5.8764 5.4044 2.194 3.4156 4.4976 4.607 2.9564 4.8344 5.0284 2.216 4.1162 2.8302 0.0 4.8264 3.5642 4.6972 3.98 5.0654 7.8072 2.0212 6.5174 2.759 4.8574 4.235 1.83954 3.1022 3.6514 3.5826 3.9908 4.6848 4.0168 1.95206 1.69556 2.2258 2.4408 3.6282 3.6012 5.867 2.9432 2.652 2.207 5.1342 5.3258 1.64292 2.3168 4.4242 2.2828 2.167 5.0414 4.7142 3.4184 6.1046 2.3178 1.91166 3.2138 6.0422 3.9554 4.0326 6.232 1.9603 5.471 0.0 0.0 2.9928 6.496 5.9312 5.3392 2.2332 5.3392 6.496 2.9928 5.9312 2.2332 5.3392 6.496 2.9928 5.9312
33 0.54816 2.8942 2.474 3.6454 1.51896 3.2422 1.5677 1.45536 4.1008 2.2134 2.9764 3.394 4.1272 3.8528 2.9574 3.5936 2.6818 0.87858 2.149 3.0376 2.5654 2.2732 2.1226 1.65874 1.76802 1.2454 1.68946 2.1894 2.2952 1.73126 2.0812 2.5882 0.0 3.4792 1.85822 2.231 2.2266 4.9682 3.2982 3.6784 1.466 2.1864 2.692 4.1666 3.0172 2.2126 3.9336 1.31376 1.84582 0.70994 3.2292 3.0506 2.4148 4.7678 3.5434 3.5162 3.108 2.2902 3.3912 2.7626 2.4632 2.4868 3.646 4.5638 1.58528 3.6378 2.356 2.2024 1.56924 2.5474 3.2656 3.6728 3.4208 2.655 3.2034 1.85412 1.77702 3.3932 3.2374 2.632 0.0 0.0 2.2438 3.6572 3.0924 2.5004 2.5574 2.5004 3.6572 2.2438 3.0924 2.5574 2.5004 3.6572 2.2438 3.0924
34 4.0634 4.2354 4.0712 1.44064 3.4762 4.1274 5.083 3.1406 5.492 4.4986 2.1056 2.5232 4.8184 4.242 4.4606 2.7228 3.765 4.3938 3.0322 5.3208 4.1246 3.8704 4.3958 5.174 4.0532 4.6966 3.6466 3.7486 3.8924 3.9704 3.9884 5.0276 3.6388 0.0 4.1434 2.7922 4.5118 5.1474 3.6874 3.8578 4.2472 4.4716 2.0352 5.2338 2.0684 2.4638 3.8448 4.829 4.131 4.2252 3.6184 3.7418 4.472 5.835 0.20456 0.037072 2.4432 4.3474 3.7804 3.2198 4.7484 4.772 5.0372 5.2552 4.8406 4.329 4.4132 4.4878 3.5264 1.59864 3.4448 4.364 4.306 1.70614 4.7066 5.1094 5.0322 4.1184 3.6266 3.9732 0.0 0.0 4.151 3.8364 4.4336 4.7856 3.7616 4.7856 3.8364 4.151 4.4336 3.7616 4.7856 3.8364 4.151 4.4336
35 2.3974 1.16144 3.7654 4.4528 2.3262 4.5254 1.789 3.3046 5.344 1.86672 3.7836 4.2014 5.4184 5.586 1.17476 4.4008 3.9732 2.6118 2.9562 1.2548 2.3748 3.5644 3.414 1.88004 1.42132 2.5366 2.4968 1.99872 3.5864 3.4646 3.8144 3.8316 2.4148 4.2864 0.0 3.0382 0.44382 3.4114 4.6674 2.3878 2.7572 0.91974 3.4992 5.4098 3.8244 4.0618 5.601 3.047 2.0672 2.4432 4.5984 4.3418 3.706 6.011 4.3506 4.3236 3.9154 3.5816 5.1244 4.1574 1.19644 0.70414 4.8892 5.8552 1.28856 4.9292 3.6472 0.41978 2.3026 3.3546 3.075 4.9642 4.704 3.4622 1.42062 1.55742 1.48032 1.61044 4.6066 2.4412 0.0 0.0 3.977 2.3664 1.3596 0.71762 3.8486 0.71762 2.3664 3.977 1.3596 3.8486 0.71762 2.3664 3.977 1.3596
36 1.87326 4.0612 1.97912 2.8826 2.358 2.7474 2.8928 0.58846 3.9878 3.3806 2.2134 2.6312 3.6322 3.2078 4.1246 2.8306 2.187 2.2036 2.988 4.2046 3.7326 1.77824 1.84376 2.9838 2.9352 2.1446 2.5286 3.3566 1.8002 1.41836 1.43626 2.4754 2.5206 2.7162 3.0254 0.0 3.3936 6.1352 2.6532 4.8456 1.6951 3.3536 1.92906 4.0476 2.2542 1.34562 3.0668 2.4188 3.013 2.035 2.5842 2.5556 1.91986 4.649 2.7804 2.7534 3.7192 1.7953 2.7462 2.1178 3.6302 3.654 3.533 4.069 2.9104 3.143 1.86106 3.3696 2.4084 1.7845 4.4328 3.178 2.9258 1.872 4.3704 3.1792 3.1022 4.5602 2.5924 3.799 0.0 0.0 1.59886 4.8242 4.2594 3.6674 2.0624 3.6674 4.8242 1.59886 4.2594 2.0624 3.6674 4.8242 1.59886 4.2594
37 2.5048 0.82688 4.0086 4.1182 1.99168 4.7688 2.0322 3.052 5.5874 1.53214 3.4492 3.8668 5.6616 5.6634 0.84018 4.0662 4.2164 2.8354 2.6216 0.92024 2.0402 3.8076 3.6572 2.1232 1.08676 2.78 2.1622 1.66416 3.8296 3.688 3.9 4.0748 2.0802 3.9518 1.17694 2.7036 0.0 3.0768 4.9108 2.0532 3.0006 1.163 3.1646 5.6532 3.49 3.8092 5.2664 3.2704 2.3104 2.6666 4.8416 4.5852 3.9494 6.2544 4.016 3.989 3.5808 3.8248 5.2018 4.4006 1.4397 0.4854 5.1326 6.0984 1.53182 5.1724 3.8906 0.02405 1.96796 3.0202 2.7404 5.2074 4.9472 3.1276 1.08606 1.681 1.72358 1.27586 4.8498 2.1066 0.0 0.0 4.0626 2.0318 1.02504 0.49888 4.0918 0.49888 2.0318 4.0626 1.02504 4.0918 0.49888 2.0318 4.0626 1.02504
38 3.1066 1.42862 4.9524 4.5698 2.5934 5.7126 2.9762 3.6538 6.5312 2.1338 3.2568 3.6746 6.6056 6.2652 0.66194 3.874 5.1604 3.437 3.2234 1.52198 1.5699 4.7516 4.6012 3.0672 1.6885 3.7238 2.764 2.266 4.7736 4.2898 4.5016 5.0188 2.682 4.5536 1.77868 3.3054 1.38318 0.0 5.7106 1.06298 3.9444 2.107 3.7664 6.597 4.0916 4.411 5.868 3.8722 3.1742 3.2684 5.6416 5.529 4.8932 7.1982 4.6178 4.5906 3.3186 4.7686 5.8036 5.1832 2.3836 1.75932 6.0764 7.0424 2.4758 6.1164 4.8344 1.40724 2.5698 3.6218 2.2702 6.1512 5.8912 3.7294 0.9078 2.7446 2.6674 0.28562 5.6498 1.17844 0.0 0.0 4.6642 1.04162 1.62678 1.7728 5.0358 1.7728 1.04162 4.6642 1.62678 5.0358 1.7728 1.04162 4.6642 1.62678
39 3.3028 4.4868 1.65658 2.636 2.7836 1.71278 4.2582 2.448 2.4834 3.806 2.639 3.0566 1.80968 1.23332 4.55 3.256 1.5184 3.6332 3.4134 4.63 4.158 1.45572 2.5112 4.3494 3.3606 2.554 2.954 3.782 1.47768 2.8478 1.74574 2.4928 2.946 1.68372 3.4508 2.0996 3.8192 6.5608 0.0 5.271 2.1046 3.779 2.3546 2.2252 1.22176 1.77108 1.7022 3.0864 3.4384 3.4644 0.60968 0.73318 2.3294 2.8264 1.7479 1.72078 3.9866 2.2048 0.77168 0.97324 4.0558 4.0794 2.0286 2.2464 4.1478 1.32044 2.2706 3.795 2.8338 1.53798 4.8582 1.35538 1.89128 1.33348 4.796 3.807 3.8842 4.9858 0.6179 4.2246 0.0 0.0 1.90834 5.2498 4.6848 4.0928 1.34688 4.0928 5.2498 1.90834 4.6848 1.34688 4.0928 5.2498 1.90834 4.6848
40 2.2468 0.56878 4.0926 3.86 1.73358 4.8528 2.1164 2.794 5.6714 1.27404 3.191 3.6086 5.7458 5.4054 0.79408 3.8082 4.3004 2.5772 2.3636 1.65414 1.78206 3.8918 3.7412 2.2074 0.82866 2.864 1.90408 1.40606 3.9138 3.4298 3.6418 4.159 1.82212 3.6938 0.91884 2.4456 1.28716 3.0308 4.8508 0.0 3.0846 1.24708 2.9066 5.7372 3.2318 3.5512 5.0082 3.0124 2.3144 2.4086 4.7818 4.6692 4.0334 6.3384 3.758 3.7308 3.3226 3.9088 4.9438 4.3232 1.52378 1.54748 5.2166 6.1824 1.6159 5.2564 3.9746 1.26312 1.70986 2.762 2.4822 5.2914 5.0314 2.8696 1.03996 1.88476 1.80766 1.22976 4.79 0.3066 0.0 0.0 3.8044 1.98578 0.76694 1.56094 4.176 1.56094 1.98578 3.8044 0.76694 4.176 1.56094 1.98578 3.8044 0.76694
41 1.81218 3.4802 1.00804 3.8354 2.351 1.77622 2.1538 2.2874 3.0168 2.7994 3.1664 3.584 2.6612 3.0028 3.5434 3.7836 1.21586 1.9326 2.981 3.6236 3.1514 0.80716 0.65668 2.2448 2.354 0.4495 2.5214 2.7754 0.82912 1.35728 1.4432 1.5043 2.5136 3.4532 2.4442 2.627 2.8126 5.5542 1.91022 4.2646 0.0 2.6044 2.882 3.0766 2.9912 2.2986 3.4716 1.23178 2.4318 1.76396 1.84112 1.58462 0.94878 3.6778 3.5174 3.4902 3.94 0.82422 2.5412 1.40004 2.8812 3.0728 2.562 3.0978 2.1712 2.1718 0.88998 2.7886 2.4012 2.7374 3.8516 2.2068 1.95472 2.819 3.7894 1.70248 1.77958 3.9792 1.84936 3.218 0.0 0.0 1.6058 4.2432 3.6784 3.0864 1.09136 3.0864 4.2432 1.6058 3.6784 1.09136 3.0864 4.2432 1.6058 3.6784
42 2.7086 2.4686 3.0326 5.176 3.0494 3.7928 2.1002 3.6158 4.6112 2.746 4.507 4.9246 4.6856 4.8532 2.482 5.124 3.2404 1.87908 3.6794 2.562 3.098 2.8316 2.6812 2.1912 2.3006 1.80392 3.22 2.722 2.8536 2.7318 3.0816 3.0988 3.138 5.0096 2.3908 3.7614 1.75104 4.7186 3.9348 3.695 2.0246 0.0 4.2224 4.6772 4.5478 3.937 5.3222 2.3142 2.3784 1.71044 3.8656 3.6092 2.9732 5.2784 5.0738 5.0468 4.6386 2.8488 4.3916 3.4246 0.2767 2.0114 4.1564 5.1224 0.55578 4.1964 2.9144 1.727 3.0258 4.078 3.7982 4.2314 3.9712 4.1854 2.7278 0.82464 0.74754 2.9176 3.8738 3.1644 0.0 0.0 3.2442 3.6736 2.6668 2.0248 3.1158 2.0248 3.6736 3.2442 2.6668 3.1158 2.0248 3.6736 3.2442 2.6668
43 3.605 3.677 3.875 1.24434 3.0178 3.9312 4.6246 2.6822 5.2956 4.0404 1.5473 1.96496 4.622 4.0456 3.9024 2.1644 3.5688 3.9354 2.4738 4.7624 3.5664 3.674 3.9376 4.7156 3.595 4.2384 3.1884 3.1904 3.696 3.5122 3.53 4.5692 3.1804 1.43206 3.6852 2.3338 4.0534 4.589 3.4912 3.2994 3.789 4.0134 0.0 5.0376 1.87212 2.2674 3.6486 4.3706 3.6728 3.7668 3.422 3.5456 4.0136 5.6388 1.49626 1.46914 1.88496 3.8892 3.584 3.0236 4.29 4.3138 4.8408 5.0588 4.3822 4.1328 3.9548 4.0294 3.0682 1.40232 2.8866 4.1678 4.1096 1.50982 4.1482 4.651 4.574 3.56 3.4302 3.4148 0.0 0.0 3.6926 3.278 3.8752 4.3272 3.5652 4.3272 3.278 3.6926 3.8752 3.5652 4.3272 3.278 3.6926 3.8752
44 5.21 6.372 2.9838 4.9572 5.1048 2.174 5.0454 4.7692 1.65056 5.6912 4.9602 5.3778 2.521 2.9246 6.4352 5.5774 3.1916 4.8244 5.7348 6.5154 6.0432 2.783 4.0544 5.1366 5.2458 3.5952 5.2752 5.6672 2.8048 4.755 3.419 2.036 5.2672 4.005 5.336 4.4208 5.7044 8.446 2.462 7.1562 3.3978 5.4962 4.6758 0.0 3.543 4.0924 3.3934 4.6296 5.3236 4.6558 2.3928 2.1364 2.8646 0.7196 4.0692 4.042 6.3078 3.532 3.093 2.6478 5.773 5.9646 1.57176 2.0256 5.063 2.0316 2.8058 5.6802 5.155 3.8592 6.7434 2.0666 2.3526 3.6546 6.6812 4.5942 4.6714 6.871 2.4012 6.1098 0.0 0.0 3.5816 7.135 6.5702 5.9782 2.6742 5.9782 7.135 3.5816 6.5702 2.6742 5.9782 7.135 3.5816 6.5702
45 3.5366 4.3706 3.5446 1.55394 2.9494 3.6008 4.5562 2.6138 4.9652 3.972 1.7929 2.2106 4.2916 3.7152 4.596 2.41 3.2384 3.867 2.7194 4.796 4.042 3.3436 3.8692 4.6472 3.5266 4.17 3.12 3.666 3.3656 3.4438 3.4616 4.5008 3.112 0.59966 3.6168 2.2654 3.985 5.6066 3.1608 4.317 3.7206 3.945 1.50848 4.7072 0.0 1.93704 3.3182 4.3022 3.6044 3.6984 3.0916 3.2152 3.9452 5.3084 0.66386 0.63674 2.9026 3.8208 3.2536 2.6932 4.2216 4.2454 4.5104 4.7284 4.3138 3.8024 3.8864 3.961 2.9998 1.07192 3.9042 3.8374 3.7792 1.17942 4.8418 4.5826 4.5056 4.5776 3.0998 4.1084 0.0 0.0 3.6242 4.2956 4.5688 4.2588 3.2348 4.2588 4.2956 3.6242 4.5688 3.2348 4.2588 4.2956 3.6242 4.5688
46 3.0202 3.5622 3.0282 1.65352 2.433 3.0844 4.0398 2.0974 4.4488 3.4556 0.98448 1.40214 3.7752 3.1988 3.7876 1.6016 2.722 3.3506 1.91102 4.2796 3.2336 2.8272 3.3528 4.1308 3.0102 3.6536 2.6036 2.8576 2.8492 2.9274 2.9452 3.9844 2.5956 1.48724 3.1004 1.74906 3.4686 5.1942 2.6442 3.9046 3.204 3.4286 0.70006 4.1906 1.02528 0.0 2.8018 3.7858 3.088 3.182 2.5752 2.6986 3.4288 4.792 1.55144 1.52432 2.4902 3.3044 2.7372 2.1768 3.7052 3.729 3.994 4.212 3.7974 3.286 3.37 3.4446 2.4834 0.5555 3.4918 3.321 3.2628 0.663 4.0334 4.0662 3.9892 4.1652 2.5834 3.3 0.0 0.0 3.1078 3.8832 3.7604 3.7424 2.7184 3.7424 3.8832 3.1078 3.7604 2.7184 3.7424 3.8832 3.1078 3.7604
47 4.4386 5.6226 3.0144 3.7718 3.9194 3.0706 5.458 3.5838 3.5072 4.9418 3.7748 4.1924 1.83748 2.2412 5.6858 4.3918 2.8762 4.769 4.5492 5.7658 5.2938 2.8136 3.869 5.5492 4.4964 3.9118 4.0898 4.9178 2.8354 3.9836 3.1036 3.8506 4.0818 2.8196 4.5866 3.2354 4.955 7.6966 2.0366 6.4068 3.4624 4.9148 3.4904 1.97496 2.3576 2.9068 0.0 4.4442 4.5742 4.6002 1.96748 2.091 3.6872 2.5762 2.8838 2.8566 5.1224 3.5626 2.2594 2.331 5.1916 5.2152 3.3864 1.92024 5.2836 1.87424 3.6284 4.9308 3.9696 2.6738 5.994 1.9092 3.249 2.4692 5.9318 5.1648 5.242 6.1216 1.97572 5.3604 0.0 0.0 3.2662 6.3856 5.8206 5.2286 2.7046 5.2286 6.3856 3.2662 5.8206 2.7046 5.2286 6.3856 3.2662 5.8206
48 2.0588 2.7768 2.0406 4.526 2.3996 2.8008 1.45026 2.966 3.6194 2.096 3.857 4.2746 3.6936 4.0354 2.84 4.474 2.2484 1.22914 3.0294 2.92 2.448 1.8397 1.68922 1.5413 1.65058 0.81196 2.57 2.072 1.86166 2.0818 2.4318 2.1068 2.488 4.3598 1.74078 3.1116 2.109 4.8508 2.9428 3.561 1.03256 1.90102 3.5726 3.6852 3.8978 3.287 4.5042 0.0 1.72838 1.0605 2.8736 2.6172 1.98132 4.2864 4.424 4.3968 3.9886 1.85676 3.5736 2.4326 2.1778 2.3694 3.1646 4.1304 1.46784 3.2044 1.92252 2.085 2.3758 3.428 3.1482 3.2394 2.9792 3.5354 3.0858 0.99902 1.07612 3.2756 2.882 2.5146 0.0 0.0 2.5944 3.5398 2.9748 2.3828 2.1238 2.3828 3.5398 2.5944 2.9748 2.1238 2.3828 3.5398 2.5944 2.9748
49 2.1564 1.43644 3.5244 4.6238 2.4972 4.2844 1.54798 3.0636 5.103 0.7057 3.9546 4.3724 5.1774 5.345 1.44974 4.5718 3.7322 2.3708 3.1272 1.5298 2.5458 3.3234 3.173 1.63902 0.26032 2.2956 2.6678 2.1698 3.3454 3.2236 3.5734 3.5906 2.5858 4.4574 0.3505 3.2092 0.71882 3.6864 4.4264 2.6628 2.5162 0.67874 3.6702 5.1688 3.9954 3.8208 5.542 2.806 0.0 2.2022 4.3574 4.1008 3.465 5.77 4.5216 4.4946 4.0864 3.3404 4.8834 3.9162 0.95544 0.97914 4.6482 5.6142 1.04756 4.6882 3.4062 0.69476 2.4736 3.5256 3.246 4.7232 4.463 3.6332 1.69562 1.31642 1.23932 1.88542 4.3656 2.6122 0.0 0.0 3.736 2.6414 1.6346 0.9926 3.6076 0.9926 2.6414 3.736 1.6346 3.6076 0.9926 2.6414 3.736 1.6346
50 2.7766 3.4946 2.0066 4.834 3.1174 2.7748 2.1682 3.2858 3.6332 2.814 4.1648 4.5826 3.6596 4.0012 3.558 4.782 2.2144 0.16864 3.7474 3.638 3.166 1.80566 1.65518 2.2592 2.3686 0.7779 3.288 2.79 1.8276 2.3558 2.4416 2.1208 3.206 4.4516 2.4588 3.6254 2.827 5.5686 2.9088 4.279 0.9985 2.619 3.8804 3.699 3.9896 3.297 4.4702 0.84626 2.4464 0.0 2.8396 2.5832 1.94728 4.3004 4.5158 4.4888 4.7066 1.82272 3.5396 2.3986 2.8956 3.0874 3.1784 4.0964 2.1858 3.1704 1.88846 2.803 3.0938 3.736 3.8662 3.2054 2.9532 3.8174 3.8038 1.71696 1.79406 3.9936 2.8478 3.2324 0.0 0.0 2.6042 4.2576 3.6928 3.1008 2.0898 3.1008 4.2576 2.6042 3.6928 2.0898 3.1008 4.2576 2.6042 3.6928
51 3.3718 4.5558 1.72568 2.705 2.8526 1.78188 4.3274 2.517 2.5524 3.875 2.708 3.1258 1.87878 1.3024 4.6192 3.3252 1.5875 3.7022 3.4826 4.6992 4.227 1.52482 2.5804 4.4184 3.4296 2.6232 3.0232 3.851 1.54676 2.917 1.81484 2.562 3.0152 1.75282 3.5198 2.1686 3.8882 6.6298 0.069098 5.3402 2.1736 3.8482 2.4236 2.2942 1.29086 1.84018 1.7713 3.1554 3.5074 3.5336 0.0 0.80226 2.3984 2.8954 1.817 1.78988 4.0558 2.2738 0.84078 1.04234 4.1248 4.1486 2.0976 2.3156 4.217 1.38954 2.3396 3.8642 2.9028 1.60708 4.9274 1.42448 1.96038 1.40256 4.865 3.8762 3.9532 5.0548 0.687 4.2936 0.0 0.0 1.97744 5.3188 4.754 4.162 1.41598 4.162 5.3188 1.97744 4.754 1.41598 4.162 5.3188 1.97744 4.754
52 3.3968 4.9608 1.13664 3.11 3.2576 1.19282 3.7384 2.922 1.9634 4.28 3.113 3.5306 1.28974 1.69336 5.024 3.7302 1.34446 3.5172 3.8876 5.1042 4.632 0.93576 2.2412 3.8294 3.8346 2.034 3.428 4.256 0.95772 2.9418 1.5718 1.9729 3.4202 2.1578 3.9248 2.5736 4.2932 7.0348 0.61482 5.7452 1.58462 4.189 2.8286 1.70522 1.69582 2.2452 2.1622 2.8164 3.9124 3.3486 0.54572 0.0 1.8094 2.3064 2.222 2.1948 4.4606 1.68484 1.24574 0.80064 4.4658 4.5534 1.5086 1.7265 3.7558 0.8005 1.75058 4.2692 3.3078 2.012 5.3322 0.83544 1.37132 1.80752 5.27 3.287 3.3642 5.4598 0.55396 4.6986 0.0 0.0 1.7344 5.7238 5.159 4.567 0.82692 4.567 5.7238 1.7344 5.159 0.82692 4.567 5.7238 1.7344 5.159
53 2.8732 4.0352 1.57512 4.4026 3.412 1.3073 2.7088 3.3484 2.1258 3.3546 3.7334 4.1512 3.1242 3.4658 4.0986 4.3506 1.78294 2.4876 4.042 4.1786 3.7066 1.37426 1.71778 2.7998 2.9092 1.2585 3.5826 3.3306 1.3962 2.4184 2.0102 0.61338 3.5746 3.9162 2.9994 3.194 3.3676 6.1092 2.3734 4.8196 1.0611 3.1596 3.449 2.1916 3.4542 2.8656 3.9348 2.2928 2.987 2.319 2.3042 2.0478 0.0 2.793 3.9804 3.9534 5.0012 1.88532 3.0042 1.96712 3.4362 3.628 1.67108 2.669 2.7264 2.635 1.34706 3.3436 3.4624 3.3046 4.4068 2.67 1.48582 3.386 4.3444 2.2576 2.3346 4.5342 2.3124 3.773 0.0 0.0 2.1728 4.7982 4.2334 3.6414 1.65844 3.6414 4.7982 2.1728 4.2334 1.65844 3.6414 4.7982 2.1728 4.2334
54 5.5162 6.678 3.34 5.4494 5.5968 2.6662 5.3516 5.2614 1.05672 5.9974 5.4524 5.87 3.171 3.5746 6.7414 6.0694 3.5478 5.1306 6.2268 6.8214 6.3494 3.139 4.3606 5.4426 5.552 3.9014 5.7674 5.9734 3.161 5.0612 3.7752 2.3422 5.7594 4.497 5.6422 4.913 6.0104 8.7522 2.9542 7.4624 3.704 5.8024 5.168 2.1986 4.0352 4.5844 4.0436 4.9358 5.6298 4.9618 2.885 2.6286 3.1708 0.0 4.5612 4.5342 6.8 3.8882 3.585 3.14 6.079 6.2708 1.07392 2.6758 5.3692 2.6818 3.112 5.9864 5.6472 4.3514 7.0496 2.7168 2.8446 4.1468 6.9872 4.9004 4.9776 7.177 2.8932 6.416 0.0 0.0 3.9378 7.441 6.8762 6.2842 3.1662 6.2842 7.441 3.9378 6.8762 3.1662 6.2842 7.441 3.9378 6.8762
55 3.998 4.17 4.006 1.37532 3.4108 4.0622 5.0176 3.0752 5.4266 4.4334 2.0402 2.458 4.753 4.1766 4.3954 2.6574 3.6998 4.3284 2.9668 5.2554 4.0594 3.805 4.3306 5.1086 3.988 4.6314 3.5814 3.6834 3.827 3.9052 3.923 4.9622 3.5734 1.56306 4.0782 2.7268 4.4464 5.082 3.6222 3.7924 4.182 4.4064 1.96988 5.1686 2.0032 2.3984 3.7796 4.7636 4.0658 4.1598 3.553 3.6766 4.4066 5.7698 0.0 1.60012 2.378 4.2822 3.715 3.1546 4.683 4.7068 4.9718 5.1898 4.7752 4.2638 4.3478 4.4224 3.4612 1.53332 3.3796 4.2988 4.2406 1.64082 4.6412 5.044 4.967 4.053 3.5612 3.9078 0.0 0.0 4.0856 3.771 4.3682 4.7202 3.6962 4.7202 3.771 4.0856 4.3682 3.6962 4.7202 3.771 4.0856 4.3682
56 4.0264 4.1984 4.0342 1.40358 3.4392 4.0904 5.0458 3.1036 5.455 4.4616 2.0686 2.4862 4.7812 4.205 4.4236 2.6856 3.728 4.3568 2.995 5.2836 4.0876 3.8334 4.3588 5.1368 4.0162 4.6596 3.6096 3.7116 3.8552 3.9334 3.9514 4.9904 3.6016 1.5913 4.1064 2.7552 4.4746 5.1104 3.6504 3.8206 4.2102 4.4346 1.99812 5.1968 2.0314 2.4266 3.8078 4.792 4.094 4.188 3.5812 3.7048 4.435 5.798 0.167496 0.0 2.4062 4.3104 3.7432 3.1828 4.7114 4.735 5.0002 5.218 4.8034 4.292 4.3762 4.4506 3.4894 1.56156 3.4078 4.327 4.2688 1.66906 4.6694 5.0722 4.9952 4.0812 3.5894 3.9362 0.0 0.0 4.114 3.7994 4.3964 4.7484 3.7244 4.7484 3.7994 4.114 4.3964 3.7244 4.7484 3.7994 4.114 4.3964
57 2.1218 2.0536 4.0476 3.201 1.6085 4.8158 3.1412 2.669 5.6744 2.557 1.88794 2.3056 5.7006 5.2802 2.279 2.505 4.2554 2.4522 2.2384 3.139 1.94298 3.8466 3.6962 3.2322 2.1116 2.819 1.779 1.56698 3.8686 3.3048 3.5168 4.1618 1.69704 3.3888 2.2018 2.3206 2.57 2.9658 4.7258 1.67604 3.0396 2.53 2.7816 5.7402 3.1068 3.426 4.8832 2.8874 2.1894 2.2834 4.6566 4.6242 3.9884 6.3414 3.4528 3.4258 0.0 3.8638 4.8186 4.1982 2.8068 2.8304 5.2196 6.1374 2.8988 5.2114 3.9296 2.546 1.58478 2.637 1.26322 5.2464 4.9942 2.7444 2.5248 3.1676 3.0906 1.93668 4.6648 1.79152 0.0 0.0 3.6794 1.6547 2.2518 2.8438 4.1308 2.8438 1.6547 3.6794 2.2518 4.1308 2.8438 1.6547 3.6794 2.2518
