param n := 30.0;
param numVehicles := 3.0;
set Origin := 61 63 64 65;
set O := 63 64 65;
param Ok := 1 63 2 64 3 65;
set S := 71 72 73 74 75;
set F := 62 66 67 68 69 70;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75:=
38 3.2162 4.6714 4.6756 5.2798 5.7842 4.6506 2.8118 2.6772 1.85794 4.6726 3.4488 2.1114 3.4488 4.532 2.7276 3.4488 3.4488 5.1842 2.633 1.9413 3.2534 3.9634 2.781 5.2938 5.4258 2.5434 4.4992 2.7688 3.4664 3.3864 4.976 4.6494 5.6994 5.7986 4.3028 4.6506 4.57 0.0 2.8328 5.0928 3.4488 3.8852 3.4488 4.5976 2.6714 3.4488 3.4488 5.1842 3.3042 2.7192 5.2828 4.821 2.569 4.9484 3.164 4.13 3.2674 3.6176 2.1168 3.8816 0.0 0.0 2.5342 1.8922 3.7952 3.7952 1.8922 3.541 4.0056 2.5342 3.7952 1.8922 3.541 4.0056 2.5342
39 2.6284 4.1578 2.6308 4.7662 5.2704 2.9128 3.942 3.8074 2.0482 2.4308 4.6292 3.2916 4.6292 2.2904 2.4718 4.6292 4.6292 4.6146 3.8132 3.1216 2.6316 1.4857 2.2594 3.556 3.688 3.6736 2.2576 2.2472 1.80274 2.9746 3.2384 4.0278 3.9616 5.2848 3.007 2.9128 2.8324 3.3172 0.0 3.3552 4.6292 1.40758 4.6292 2.8598 3.8018 4.6292 4.6292 4.6146 4.4846 3.8496 4.769 3.0834 3.7492 4.3268 1.11826 3.7182 2.7536 2.996 3.2972 1.40394 0.0 0.0 3.6646 3.0726 3.1736 3.1736 3.0726 4.2294 2.71 3.6646 3.1736 3.0726 4.2294 2.71 3.6646
40 3.1902 5.0356 2.9286 5.65 6.1542 2.3506 3.732 3.5972 4.0082 2.9926 4.575 4.1254 4.575 2.8522 3.3058 4.575 4.575 5.1764 3.201 3.8534 3.1934 2.0476 3.0932 2.1058 1.59388 3.4636 2.8194 3.081 2.6366 2.6964 2.6762 4.5896 3.3994 6.1628 3.569 2.3506 2.2702 4.1512 3.557 0.0 4.575 3.7294 4.575 2.2978 3.5916 4.575 4.575 5.1764 3.6584 3.6394 5.647 2.26 3.265 4.8886 3.078 3.508 3.6374 3.5578 4.131 3.7258 0.0 0.0 3.4544 3.9064 3.7354 3.7354 3.9064 2.8572 3.2718 3.4544 3.7354 3.9064 2.8572 3.2718 3.4544
41 3.7954 5.2504 3.6596 5.859 6.3632 3.0816 1.24284 1.10824 2.437 3.7236 0.0 1.33042 0.0 3.5832 1.15866 0.0 0.0 5.7632 1.06404 0.3724 3.8324 2.7784 2.3542 3.7248 3.8568 0.97446 3.5504 2.342 1.89754 1.81744 3.4072 5.2286 4.1304 6.3776 4.2998 3.0816 3.0012 1.35606 2.9678 3.524 0.0 3.0604 0.0 3.0286 1.1026 0.0 0.0 5.7632 1.73536 1.15038 5.8618 3.2522 1.00002 5.5276 2.339 2.561 3.8464 4.1968 1.336 3.0568 0.0 0.0 0.9653 1.1113 4.3744 4.3744 1.1113 1.97214 4.0028 0.9653 4.3744 1.1113 1.97214 4.0028 0.9653
42 1.31302 3.1584 1.3154 3.7728 4.277 1.7015 4.3328 4.1982 2.273 1.1155 5.0198 3.6822 5.0198 0.97504 2.8626 5.0198 5.0198 3.2992 4.204 3.5122 1.31632 0.170348 2.65 2.3446 2.4766 4.0644 0.94228 2.6378 2.1934 3.3654 2.027 2.7124 2.7504 4.2856 1.69176 1.7015 1.621 3.708 1.67976 2.1438 5.0198 0.0 5.0198 1.64854 4.1924 5.0198 5.0198 3.2992 4.8752 4.2402 3.7698 1.87204 4.1398 3.0114 1.5629 4.1088 1.76028 1.68058 3.6878 1.8486 0.0 0.0 4.0552 3.4632 1.8582 1.8582 3.4632 4.62 1.39462 4.0552 1.8582 3.4632 4.62 1.39462 4.0552
43 3.7954 5.2504 3.6596 5.859 6.3632 3.0816 1.24284 1.10824 2.437 3.7236 0.0 1.33042 0.0 3.5832 1.15866 0.0 0.0 5.7632 1.06404 0.3724 3.8324 2.7784 2.3542 3.7248 3.8568 0.97446 3.5504 2.342 1.89754 1.81744 3.4072 5.2286 4.1304 6.3776 4.2998 3.0816 3.0012 1.35606 2.9678 3.524 0.0 3.0604 0.0 3.0286 1.1026 0.0 0.0 5.7632 1.73536 1.15038 5.8618 3.2522 1.00002 5.5276 2.339 2.561 3.8464 4.1968 1.336 3.0568 0.0 0.0 0.9653 1.1113 4.3744 4.3744 1.1113 1.97214 4.0028 0.9653 4.3744 1.1113 1.97214 4.0028 0.9653
44 2.4964 2.9758 0.72482 3.9082 4.1646 0.33234 4.0822 3.9476 3.3144 0.86492 4.7692 3.4318 4.7692 2.0584 2.612 4.7692 4.7692 3.1166 3.9534 3.2616 2.4998 1.35378 2.3994 0.97554 2.0156 3.8138 2.0256 2.3872 1.94282 3.1148 0.65782 2.5298 1.38114 4.103 1.82918 0.33234 0.027532 3.4574 2.8632 1.68262 4.7692 3.0356 4.7692 0.0 3.9418 4.7692 4.7692 3.1166 4.6246 3.9896 3.5872 0.50286 3.8894 2.8288 2.3844 3.8584 2.9438 2.864 3.4372 3.032 0.0 0.0 3.8046 3.2126 2.1886 2.1886 3.2126 4.3408 2.578 3.8046 2.1886 3.2126 4.3408 2.578 3.8046
45 3.1112 4.6144 2.8954 5.223 5.7272 2.3176 0.14025 0.0056324 2.505 2.9596 2.87 2.6224 2.87 2.819 1.8026 2.87 2.87 5.1272 2.054 2.1424 3.1484 2.0144 1.59008 2.9608 3.0928 1.75238 2.7864 1.57786 1.13346 1.05336 2.643 4.5444 3.3664 5.7416 3.5358 2.3176 2.237 2.648 2.2038 2.7598 2.87 2.2962 2.87 2.2646 0.0 2.87 2.87 5.1272 2.7254 0.04779 5.2258 2.488 1.98996 4.8436 1.57498 1.79696 3.2104 3.5126 2.628 2.2926 0.0 0.0 1.74324 2.4032 3.6902 3.6902 2.4032 2.308 3.2386 1.74324 3.6902 2.4032 2.308 3.2386 1.74324
46 3.7954 5.2504 3.6596 5.859 6.3632 3.0816 1.24284 1.10824 2.437 3.7236 0.0 1.33042 0.0 3.5832 1.15866 0.0 0.0 5.7632 1.06404 0.3724 3.8324 2.7784 2.3542 3.7248 3.8568 0.97446 3.5504 2.342 1.89754 1.81744 3.4072 5.2286 4.1304 6.3776 4.2998 3.0816 3.0012 1.35606 2.9678 3.524 0.0 3.0604 0.0 3.0286 1.1026 0.0 0.0 5.7632 1.73536 1.15038 5.8618 3.2522 1.00002 5.5276 2.339 2.561 3.8464 4.1968 1.336 3.0568 0.0 0.0 0.9653 1.1113 4.3744 4.3744 1.1113 1.97214 4.0028 0.9653 4.3744 1.1113 1.97214 4.0028 0.9653
47 3.7954 5.2504 3.6596 5.859 6.3632 3.0816 1.24284 1.10824 2.437 3.7236 0.0 1.33042 0.0 3.5832 1.15866 0.0 0.0 5.7632 1.06404 0.3724 3.8324 2.7784 2.3542 3.7248 3.8568 0.97446 3.5504 2.342 1.89754 1.81744 3.4072 5.2286 4.1304 6.3776 4.2998 3.0816 3.0012 1.35606 2.9678 3.524 0.0 3.0604 0.0 3.0286 1.1026 0.0 0.0 5.7632 1.73536 1.15038 5.8618 3.2522 1.00002 5.5276 2.339 2.561 3.8464 4.1968 1.336 3.0568 0.0 0.0 0.9653 1.1113 4.3744 4.3744 1.1113 1.97214 4.0028 0.9653 4.3744 1.1113 1.97214 4.0028 0.9653
48 1.69004 1.37938 1.90156 2.3118 2.5682 2.4166 5.7198 5.5852 2.758 2.5026 6.4068 5.0694 6.4068 2.544 4.2496 6.4068 6.4068 0.0 5.591 4.8992 1.69334 2.9914 4.037 3.0598 3.8638 5.4514 2.5112 4.0248 3.5804 4.7524 1.956 0.9334 2.6794 2.5066 2.3148 2.4166 2.2056 5.095 2.5648 3.5308 6.4068 3.8632 6.4068 2.1782 5.5794 6.4068 6.4068 0.0 6.2622 5.6272 1.99076 2.587 5.527 1.23246 3.574 5.496 2.1374 2.0576 5.0748 3.8596 0.0 0.0 5.4422 4.8502 1.11018 1.11018 4.8502 6.007 2.0176 5.4422 1.11018 4.8502 6.007 2.0176 5.4422
49 3.815 5.2702 3.6794 5.8788 6.383 3.1014 1.26264 1.12802 2.4568 3.7434 2.1118 1.9982 2.1118 3.603 1.17844 2.1118 2.1118 5.783 1.29582 1.38418 3.8522 2.7982 2.374 3.5826 3.0706 0.99424 3.5702 2.3618 1.91732 1.83722 3.427 5.2482 4.1502 6.3974 4.3196 3.1014 3.021 2.0238 2.9876 3.1858 2.1118 3.0802 2.1118 3.0484 1.12238 2.1118 2.1118 5.783 0.0 1.17018 5.8816 3.272 1.23182 5.5474 2.3588 1.03882 3.8662 4.2166 2.0038 3.0766 0.0 0.0 0.98508 1.7791 4.3942 4.3942 1.7791 0.38792 4.0226 0.98508 4.3942 1.7791 0.38792 4.0226 0.98508
50 3.0634 4.5666 2.8476 5.1752 5.6794 2.2698 0.09246 1.83838 2.4572 2.9118 2.8222 2.5746 2.8222 2.7714 1.7548 2.8222 2.8222 5.0794 2.0062 2.0946 3.1006 1.96662 1.5423 2.913 3.045 1.7046 2.7386 1.53008 1.08568 1.00558 2.5952 4.4966 3.3186 5.6938 3.488 2.2698 2.1892 2.6002 2.156 2.712 2.8222 2.2486 2.8222 2.2168 1.83274 2.8222 2.8222 5.0794 2.6776 0.0 5.178 2.4404 1.94216 4.7958 1.52718 1.74918 3.1626 3.4648 2.5802 2.2448 0.0 0.0 1.69544 2.3554 3.6424 3.6424 2.3554 2.2602 3.191 1.69544 3.6424 2.3554 2.2602 3.191 1.69544
51 1.9814 1.47872 2.979 1.38924 1.89346 3.5618 5.525 5.3904 2.4592 2.9758 6.2122 4.8746 6.2122 2.8354 4.055 6.2122 6.2122 1.99154 5.3962 4.7046 1.98468 3.4648 3.8424 4.205 4.337 5.2566 2.8026 3.8302 4.0538 4.5576 3.4034 1.48012 4.1266 2.1926 2.6062 3.5618 3.4814 4.9004 2.7722 4.0042 6.2122 4.0706 6.2122 3.509 5.3848 6.2122 6.2122 1.99154 6.0676 5.4326 0.0 3.7324 5.3322 1.8118 3.7812 5.3012 1.11666 1.50696 4.8802 4.067 0.0 0.0 5.2476 4.6556 1.79456 1.79456 4.6556 5.8124 2.309 5.2476 1.79456 4.6556 5.8124 2.309 5.2476
52 2.9054 3.3846 1.13374 4.3172 4.5734 0.266 4.209 4.0744 3.7232 1.27384 5.0582 3.8406 5.0582 2.4674 3.0208 5.0582 5.0582 3.5256 4.2422 3.6706 2.9086 1.76268 2.8084 0.56992 1.62302 3.9406 2.4346 2.7962 2.3518 2.9556 0.88132 2.9388 1.60464 4.5118 2.238 0.266 0.47534 3.8662 3.2722 1.29012 5.0582 3.4446 5.0582 0.50286 4.0688 5.0582 5.0582 3.5256 4.7364 4.1166 3.996 0.0 4.1782 3.2378 2.7932 3.9852 3.3526 3.273 3.8462 3.441 0.0 0.0 3.9316 3.6216 2.5974 2.5974 3.6216 3.9352 2.987 3.9316 2.5974 3.6216 3.9352 2.987 3.9316
53 4.1334 5.5886 3.9976 6.197 6.7012 3.4196 1.58092 1.4463 2.7752 4.0618 1.43806 1.66848 1.43806 3.9212 1.49672 1.43806 1.43806 6.1014 0.064016 0.71046 4.1706 3.1166 2.6922 4.0628 3.7428 1.31252 3.8884 2.68 2.2356 2.1556 3.7452 5.5666 4.4686 6.7158 4.638 3.4196 3.3392 1.69414 3.306 3.8578 1.43806 3.3984 1.43806 3.3668 1.44066 1.43806 1.43806 6.1014 0.82334 1.48846 6.2 3.5902 0.0 5.8656 2.6772 1.711 4.1844 4.5348 1.67406 3.3948 0.0 0.0 1.30336 1.44938 4.7124 4.7124 1.44938 1.06012 4.3408 1.30336 4.7124 1.44938 1.06012 4.3408 1.30336
54 2.4572 0.28658 2.6688 1.2191 1.47532 3.1838 6.051 5.9164 2.9852 3.2698 6.738 5.4006 6.738 3.3112 4.5808 6.738 6.738 1.3114 5.9222 5.2304 2.4606 3.7586 4.3682 3.827 4.631 5.7826 3.2786 4.356 4.3476 5.0836 2.7232 0.79998 3.4466 1.41376 3.082 3.1838 2.9728 5.4262 3.298 4.298 6.738 4.5964 6.738 2.9454 5.9106 6.738 6.738 1.3114 6.5934 5.9584 0.89798 3.3542 5.8582 0.0 4.3072 5.8272 1.64252 2.0328 5.406 4.5928 0.0 0.0 5.7734 5.1814 1.8774 1.8774 5.1814 6.3382 2.7848 5.7734 1.8774 5.1814 6.3382 2.7848 5.7734
55 1.77478 3.278 2.7102 3.8864 4.3906 3.2932 4.2344 4.0998 1.16854 2.7072 4.9214 3.584 4.9214 2.5666 2.7642 4.9214 4.9214 3.7908 4.1056 3.4138 1.81192 2.244 2.5516 3.9364 4.0682 3.966 2.5338 2.5394 2.561 3.267 3.6146 3.208 4.338 4.4052 2.3374 3.2932 3.2126 3.6096 0.86738 3.7354 4.9214 2.1658 4.9214 3.2402 4.094 4.9214 4.9214 3.7908 4.7768 4.1418 3.8894 3.4636 4.0416 3.507 0.0 4.0106 1.8739 2.1762 3.5894 2.1622 0.0 0.0 3.9568 3.3648 2.3538 2.3538 3.3648 4.5216 2.0402 3.9568 2.3538 3.3648 4.5216 2.0402 3.9568
56 3.922 5.3772 3.7862 5.9858 6.49 3.2084 1.3696 1.23498 2.5638 3.8504 1.22674 1.45716 1.22674 3.71 1.2854 1.22674 1.22674 5.89 0.41078 0.49914 3.9592 2.9052 2.4808 3.8516 3.9836 1.1012 3.6772 2.4686 2.0242 1.94418 3.5338 5.3552 4.2572 6.5044 4.4266 3.2084 3.1278 1.48282 3.0946 3.6506 1.22674 3.1872 1.22674 3.1554 1.22934 1.22674 1.22674 5.89 1.08212 1.27714 5.9886 3.379 0.34678 5.6544 2.4658 0.0 3.9732 4.3234 1.46274 3.1834 0.0 0.0 1.09204 1.23806 4.501 4.501 1.23806 1.31888 4.1296 1.09204 4.501 1.23806 1.31888 4.1296 1.09204
57 1.58176 1.51494 2.8512 2.1234 2.6276 3.434 4.5194 4.3846 1.4535 2.848 5.2064 3.8688 5.2064 2.7076 3.0492 5.2064 5.2064 2.0278 4.3904 3.6988 1.6189 3.143 2.8366 4.0772 4.2092 4.251 2.6748 2.8244 3.46 3.5518 3.4396 1.51632 4.1628 2.6422 2.4784 3.434 3.3536 3.8946 1.76636 3.8764 5.2064 3.0648 5.2064 3.3812 4.379 5.2064 5.2064 2.0278 5.0618 4.4268 2.1264 3.6046 4.3264 1.84802 2.7754 4.2954 0.0 1.37918 3.8744 3.0612 0.0 0.0 4.2418 3.6498 1.66678 1.66678 3.6498 4.8066 2.1812 4.2418 1.66678 3.6498 4.8066 2.1812 4.2418
58 1.62608 1.55926 2.6594 2.1678 2.672 3.2424 4.5636 4.429 1.49782 2.6564 5.2508 3.9132 5.2508 2.516 3.0934 5.2508 5.2508 2.072 4.4348 3.7432 1.6632 3.1452 2.881 3.8856 4.0176 4.2952 2.4832 2.8686 3.5042 3.5962 3.3518 1.56064 4.0752 2.6864 2.2866 3.2424 3.1618 3.9388 1.81066 3.6846 5.2508 3.1092 5.2508 3.1894 4.4234 5.2508 5.2508 2.072 5.1062 4.4712 2.1706 3.413 4.3708 1.89234 2.8198 4.3398 0.155174 0.0 3.9188 3.1054 0.0 0.0 4.286 3.694 1.47508 1.47508 3.694 4.8508 1.98952 4.286 1.47508 3.694 4.8508 1.98952 4.286
59 3.2362 4.6914 4.6956 5.3 5.8042 4.6706 2.8318 2.6972 1.87802 4.6926 3.469 2.1314 3.469 4.5522 2.7476 3.469 3.469 5.2042 2.653 1.96136 3.2734 3.9834 2.8012 5.3138 5.4458 2.5634 4.5194 2.7888 3.4864 3.4064 4.996 4.6694 5.7194 5.8186 4.3228 4.6706 4.59 0.020068 2.8528 5.1128 3.469 3.9054 3.469 4.6176 2.6916 3.469 3.469 5.2042 3.3244 2.7394 5.3028 4.8412 2.589 4.9686 3.184 4.15 3.2874 3.6376 0.0 3.9016 0.0 0.0 2.5542 1.91226 3.8152 3.8152 1.91226 3.561 4.0258 2.5542 3.8152 1.91226 3.561 4.0258 2.5542
60 1.31666 3.162 1.31904 3.7766 4.2808 1.70514 4.3364 4.2018 2.2766 1.11914 5.0234 3.686 5.0234 0.97866 2.8662 5.0234 5.0234 3.3028 4.2076 3.516 1.31994 0.173982 2.6536 2.3484 2.4804 4.068 0.94592 2.6414 2.197 3.369 2.0306 2.716 2.754 4.2892 1.69538 1.70514 1.62464 3.7116 1.6834 2.1474 5.0234 0.0036342 5.0234 1.65216 4.1962 5.0234 5.0234 3.3028 4.8788 4.2438 3.7734 1.87566 4.1436 3.015 1.56654 4.1126 1.76392 1.68422 3.6916 0.0 0.0 0.0 4.0588 3.4668 1.86182 1.86182 3.4668 4.6236 1.39826 4.0588 1.86182 3.4668 4.6236 1.39826 4.0588
61 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
62 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
63 2.9178 4.373 3.884 4.9816 5.4858 3.5362 1.80136 1.66676 1.55958 3.6842 2.4386 1.10094 2.4386 3.5436 0.28118 2.4386 2.4386 4.8858 1.62256 0.93092 2.955 2.739 1.55666 4.1794 4.3114 1.53298 3.511 1.54444 2.352 2.272 3.8616 4.351 4.585 5.5002 3.9224 3.5362 3.4556 1.12658 2.4524 3.9784 2.4386 2.6608 2.4386 3.4832 1.66112 2.4386 2.4386 4.8858 2.2938 1.7089 4.9844 3.7066 1.55854 4.65 1.93956 3.0156 2.969 3.3192 1.10652 2.6572 0.0 0.0 0.0 0.88182 3.4968 3.4968 0.88182 2.5306 3.6252 0.0 3.4968 0.88182 2.5306 3.6252 0.0
64 3.461 4.9162 4.9204 5.5246 6.0288 4.8952 3.0564 2.9218 2.1026 4.9172 3.6936 0.21912 3.6936 4.7768 2.9724 3.6936 3.6936 5.429 2.8776 2.186 3.498 4.2082 3.0258 5.5384 5.6704 2.788 4.744 3.0136 3.7112 3.631 5.2208 4.8942 5.944 6.0434 4.5476 4.8952 4.8148 0.24476 3.0776 5.3376 3.6936 4.13 3.6936 4.8424 2.9162 3.6936 3.6936 5.429 3.549 2.964 5.5276 5.0658 2.8136 5.1932 3.4086 4.3746 3.512 3.8624 0.22468 4.1264 0.0 0.0 2.779 0.0 4.04 4.04 0.0 3.7858 4.2504 2.779 4.04 0.0 3.7858 4.2504 2.779
65 0.91352 1.63382 1.55802 2.5664 2.8226 2.427 5.0472 4.9126 1.98142 1.908 5.7344 4.3968 5.7344 1.76752 3.577 5.7344 5.7344 1.77464 4.9184 4.2268 0.91682 2.3968 3.3646 3.0702 3.2692 4.7788 1.73478 3.3522 2.986 4.0798 2.2104 1.18784 2.9338 2.761 1.53826 2.427 2.2162 4.4224 1.78826 2.9362 5.7344 3.0868 5.7344 2.1886 4.907 5.7344 5.7344 1.77464 5.5898 4.9548 2.2452 2.5974 4.8544 1.4869 2.7974 4.8234 1.36078 1.28108 4.4024 3.083 0.0 0.0 4.7696 4.1776 0.0 0.0 4.1776 5.3346 1.24112 4.7696 0.0 4.1776 5.3346 1.24112 4.7696
66 0.91352 1.63382 1.55802 2.5664 2.8226 2.427 5.0472 4.9126 1.98142 1.908 5.7344 4.3968 5.7344 1.76752 3.577 5.7344 5.7344 1.77464 4.9184 4.2268 0.91682 2.3968 3.3646 3.0702 3.2692 4.7788 1.73478 3.3522 2.986 4.0798 2.2104 1.18784 2.9338 2.761 1.53826 2.427 2.2162 4.4224 1.78826 2.9362 5.7344 3.0868 5.7344 2.1886 4.907 5.7344 5.7344 1.77464 5.5898 4.9548 2.2452 2.5974 4.8544 1.4869 2.7974 4.8234 1.36078 1.28108 4.4024 3.083 0.0 0.0 4.7696 4.1776 0.0 0.0 4.1776 5.3346 1.24112 4.7696 0.0 4.1776 5.3346 1.24112 4.7696
67 3.461 4.9162 4.9204 5.5246 6.0288 4.8952 3.0564 2.9218 2.1026 4.9172 3.6936 0.21912 3.6936 4.7768 2.9724 3.6936 3.6936 5.429 2.8776 2.186 3.498 4.2082 3.0258 5.5384 5.6704 2.788 4.744 3.0136 3.7112 3.631 5.2208 4.8942 5.944 6.0434 4.5476 4.8952 4.8148 0.24476 3.0776 5.3376 3.6936 4.13 3.6936 4.8424 2.9162 3.6936 3.6936 5.429 3.549 2.964 5.5276 5.0658 2.8136 5.1932 3.4086 4.3746 3.512 3.8624 0.22468 4.1264 0.0 0.0 2.779 0.0 4.04 4.04 0.0 3.7858 4.2504 2.779 4.04 0.0 3.7858 4.2504 2.779
68 3.6182 5.0734 3.4826 5.682 6.1862 2.9046 1.06584 0.93122 2.26 3.5466 1.91498 1.80142 1.91498 3.4062 0.98166 1.91498 1.91498 5.5862 1.09904 1.1874 3.6554 2.6014 2.1772 3.5478 3.6798 0.79744 3.3734 2.165 1.72052 1.64042 3.2302 5.0516 3.9534 6.2006 4.1228 2.9046 2.8242 1.82706 2.7908 3.347 1.91498 2.8834 1.91498 2.8516 0.9256 1.91498 1.91498 5.5862 1.77036 0.97338 5.6848 3.0752 1.03502 5.3506 2.162 0.84202 3.6694 4.0198 1.80698 2.8798 0.0 0.0 0.78828 1.5823 4.1974 4.1974 1.5823 0.0 3.8258 0.78828 4.1974 1.5823 0.0 3.8258 0.78828
69 1.90206 2.1774 0.93158 3.11 3.3662 1.80054 5.1038 4.9692 2.952 1.88654 5.7908 4.4534 5.7908 1.82406 3.6336 5.7908 5.7908 2.3182 4.975 4.2834 1.90536 2.3754 3.421 2.4438 3.2478 4.8354 1.79132 3.4088 2.9644 4.1364 1.83602 1.73142 2.5594 3.3046 1.5948 1.80054 1.58968 4.479 2.3588 2.9148 5.7908 3.2732 5.7908 1.56216 4.9636 5.7908 5.7908 2.3182 5.6462 5.0112 2.7888 1.97106 4.911 2.0304 2.984 4.88 2.3494 2.2696 4.459 3.2696 0.0 0.0 4.8262 4.2342 1.3222 1.3222 4.2342 5.391 0.0 4.8262 1.3222 4.2342 5.391 0.0 4.8262
70 2.9178 4.373 3.884 4.9816 5.4858 3.5362 1.80136 1.66676 1.55958 3.6842 2.4386 1.10094 2.4386 3.5436 0.28118 2.4386 2.4386 4.8858 1.62256 0.93092 2.955 2.739 1.55666 4.1794 4.3114 1.53298 3.511 1.54444 2.352 2.272 3.8616 4.351 4.585 5.5002 3.9224 3.5362 3.4556 1.12658 2.4524 3.9784 2.4386 2.6608 2.4386 3.4832 1.66112 2.4386 2.4386 4.8858 2.2938 1.7089 4.9844 3.7066 1.55854 4.65 1.93956 3.0156 2.969 3.3192 1.10652 2.6572 0.0 0.0 0.0 0.88182 3.4968 3.4968 0.88182 2.5306 3.6252 0.0 3.4968 0.88182 2.5306 3.6252 0.0
71 0.91352 1.63382 1.55802 2.5664 2.8226 2.427 5.0472 4.9126 1.98142 1.908 5.7344 4.3968 5.7344 1.76752 3.577 5.7344 5.7344 1.77464 4.9184 4.2268 0.91682 2.3968 3.3646 3.0702 3.2692 4.7788 1.73478 3.3522 2.986 4.0798 2.2104 1.18784 2.9338 2.761 1.53826 2.427 2.2162 4.4224 1.78826 2.9362 5.7344 3.0868 5.7344 2.1886 4.907 5.7344 5.7344 1.77464 5.5898 4.9548 2.2452 2.5974 4.8544 1.4869 2.7974 4.8234 1.36078 1.28108 4.4024 3.083 0.0 0.0 4.7696 4.1776 0.0 0.0 4.1776 5.3346 1.24112 4.7696 0.0 4.1776 5.3346 1.24112 4.7696
72 3.461 4.9162 4.9204 5.5246 6.0288 4.8952 3.0564 2.9218 2.1026 4.9172 3.6936 0.21912 3.6936 4.7768 2.9724 3.6936 3.6936 5.429 2.8776 2.186 3.498 4.2082 3.0258 5.5384 5.6704 2.788 4.744 3.0136 3.7112 3.631 5.2208 4.8942 5.944 6.0434 4.5476 4.8952 4.8148 0.24476 3.0776 5.3376 3.6936 4.13 3.6936 4.8424 2.9162 3.6936 3.6936 5.429 3.549 2.964 5.5276 5.0658 2.8136 5.1932 3.4086 4.3746 3.512 3.8624 0.22468 4.1264 0.0 0.0 2.779 0.0 4.04 4.04 0.0 3.7858 4.2504 2.779 4.04 0.0 3.7858 4.2504 2.779
73 3.6182 5.0734 3.4826 5.682 6.1862 2.9046 1.06584 0.93122 2.26 3.5466 1.91498 1.80142 1.91498 3.4062 0.98166 1.91498 1.91498 5.5862 1.09904 1.1874 3.6554 2.6014 2.1772 3.5478 3.6798 0.79744 3.3734 2.165 1.72052 1.64042 3.2302 5.0516 3.9534 6.2006 4.1228 2.9046 2.8242 1.82706 2.7908 3.347 1.91498 2.8834 1.91498 2.8516 0.9256 1.91498 1.91498 5.5862 1.77036 0.97338 5.6848 3.0752 1.03502 5.3506 2.162 0.84202 3.6694 4.0198 1.80698 2.8798 0.0 0.0 0.78828 1.5823 4.1974 4.1974 1.5823 0.0 3.8258 0.78828 4.1974 1.5823 0.0 3.8258 0.78828
74 1.90206 2.1774 0.93158 3.11 3.3662 1.80054 5.1038 4.9692 2.952 1.88654 5.7908 4.4534 5.7908 1.82406 3.6336 5.7908 5.7908 2.3182 4.975 4.2834 1.90536 2.3754 3.421 2.4438 3.2478 4.8354 1.79132 3.4088 2.9644 4.1364 1.83602 1.73142 2.5594 3.3046 1.5948 1.80054 1.58968 4.479 2.3588 2.9148 5.7908 3.2732 5.7908 1.56216 4.9636 5.7908 5.7908 2.3182 5.6462 5.0112 2.7888 1.97106 4.911 2.0304 2.984 4.88 2.3494 2.2696 4.459 3.2696 0.0 0.0 4.8262 4.2342 1.3222 1.3222 4.2342 5.391 0.0 4.8262 1.3222 4.2342 5.391 0.0 4.8262
75 2.9178 4.373 3.884 4.9816 5.4858 3.5362 1.80136 1.66676 1.55958 3.6842 2.4386 1.10094 2.4386 3.5436 0.28118 2.4386 2.4386 4.8858 1.62256 0.93092 2.955 2.739 1.55666 4.1794 4.3114 1.53298 3.511 1.54444 2.352 2.272 3.8616 4.351 4.585 5.5002 3.9224 3.5362 3.4556 1.12658 2.4524 3.9784 2.4386 2.6608 2.4386 3.4832 1.66112 2.4386 2.4386 4.8858 2.2938 1.7089 4.9844 3.7066 1.55854 4.65 1.93956 3.0156 2.969 3.3192 1.10652 2.6572 0.0 0.0 0.0 0.88182 3.4968 3.4968 0.88182 2.5306 3.6252 0.0 3.4968 0.88182 2.5306 3.6252 0.0
;
