param n := 24.0;
param numVehicles := 3.0;
set Origin := 49 51 52 53;
set O := 51 52 53;
param Ok := 1 51 2 52 3 53;
set S := 59 60 61 62 63;
set F := 50 54 55 56 57 58;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63:=
10 190.9458 192.5014 189.75426 192.3966 188.9532 190.7756 191.6618 192.5072 193.7388 188.5 191.1672 191.592 193.2578 192.5814 192.6542 189.86998 192.364 190.39746 192.641 190.793 190.6568 190.7346 190.45742 192.5814 190.9882 191.926 189.3606 171.9242 167.83 153.7756 148.9488 143.9182 138.7388 124.62896 121.725 109.14760000000001 103.62379999999999 97.5814 92.36658 79.45660000000001 57.822 57.172200000000004 53.297799999999995 50.44354000000001 37.79239999999999 27.502399999999994 26.539800000000014 24.581400000000002 188.5 188.5 190.8676 189.86084 189.21884 192.3498 189.21884 190.8676 192.4782 189.86084 192.3498 189.21884 190.8676 192.4782 189.86084
11 191.4084 192.942 189.77484 192.4992 190.40978 190.0161 192.2404 192.9478 194.6794 190.02932 188.5 191.6946 193.2784 193.522 192.6746 189.89056 192.4666 191.258 193.0816 190.8136 190.6774 190.7552 190.478 193.522 191.4508 192.8666 189.3812 171.9448 167.8506 153.0161 148.25138 143.9388 139.6794 124.64954 122.5336 109.16820000000001 103.72640000000001 98.52199999999999 93.22720000000001 76.78935999999999 58.76259999999999 58.11279999999999 53.3184 51.25210000000001 37.81299999999999 27.965000000000003 27.480400000000003 25.52199999999999 188.5 188.5 190.10824 189.8814 190.02742 193.2904 190.02742 190.10824 192.9188 189.8814 193.2904 190.02742 190.10824 192.9188 189.8814
12 191.271 191.3346 192.4314 189.4579 191.6804 193.5028 191.953 190.6344 192.19 191.3 192.3024 188.5 190.501 192.0066 190.8614 192.5472 189.42516 191.1206 190.36428 190.6762 190.54 191.8698 191.5926 192.0066 191.3134 191.1852 187.5678 170.1314 166.0372 156.5028 150.084 143.8014 137.19 127.3562 124.4522 107.35489999999999 100.68495999999999 97.00659999999999 93.0898 80.5918 57.6772 56.59739999999999 51.504999999999995 53.170799999999986 37.6756 27.757599999999996 24.938999999999993 24.00659999999999 188.5 188.5 193.1028 192.538 191.946 191.262 191.946 193.1028 191.3116 192.538 191.262 191.946 193.1028 191.3116 192.538
13 191.5966 190.53 192.825 190.28344 192.074 193.8962 191.5066 189.78592 190.27958 191.6934 192.696 190.48076 188.5 190.757 191.2548 192.9408 190.25068 191.5142 189.51582 191.0698 190.9336 192.2634 191.9862 190.757 191.6388 189.8688 187.28942 169.66752 165.7588 156.8962 150.4776 144.195 135.27958 127.7498 124.8458 107.07643999999999 101.07849999999999 95.757 93.48339999999999 80.9854 56.9726 55.893 51.22648000000001 53.5642 38.069199999999995 27.721000000000004 23.028519999999986 22.757000000000005 188.5 188.5 193.4964 192.9316 192.3396 189.94558 192.3396 193.4964 190.507 192.9316 189.94558 192.3396 193.4964 190.507 192.9316
14 191.869 190.18256 193.08859999999999 190.686 192.3376 194.1598 191.063 190.18838 190.28004 191.957 192.9596 191.3152 190.775 188.5 192.0894 193.2044 190.6532 191.7778 190.32228 191.9042 191.768 192.527 192.2498 188.5 191.9114 188.85128 188.79579999999999 171.3594 167.2652 157.1598 150.7412 145.0294 135.28004 128.0132 124.0532 108.583 101.91300000000001 93.5 93.74700000000001 81.24879999999999 55.06428 53.909099999999995 52.733000000000004 53.827799999999996 38.90360000000001 27.993599999999986 23.835000000000008 20.5 188.5 188.5 193.76 193.1952 192.6032 189.64506 192.6032 193.76 190.1595 193.1952 189.64506 192.6032 193.76 190.1595 193.1952
15 191.8206 191.8842 192.6732 191.3416 192.23 193.9004 192.5026 190.844 192.3996 191.8496 192.544 190.6368 190.7106 192.283 188.5 192.7888 191.3088 191.6704 190.574 191.226 191.0898 191.8514 192.1422 192.283 191.863 191.395 186.8135 169.37704 164.0268 156.9004 150.3256 144.351 137.3996 127.9058 125.0018 105.97142 101.2346 97.28299999999999 93.6394 80.83340000000001 58.2268 57.14699999999999 49.81057999999999 53.72040000000001 38.2252 28.307199999999995 25.148599999999988 24.282999999999987 188.5 188.5 192.1826 192.7796 192.4956 191.4716 192.4956 192.1826 191.8612 192.7796 191.4716 192.4956 192.1826 191.8612 192.7796
16 190.35634 191.89 190.26482 191.4472 190.7658 191.498 191.1884 191.8958 193.7554 190.3853 190.13574 190.6426 192.2264 192.5498 191.6226 188.5 191.4144 190.206 192.0296 189.76162 189.62544 189.70316 189.42598 192.5498 190.39868 191.9426 188.32920000000001 170.8928 166.7986 154.498 147.91736 142.88672 138.7554 126.13159999999999 123.5376 108.11619999999999 102.67439999999999 97.5498 92.17514 78.42509999999999 57.83840000000001 57.14080000000001 52.2662 52.256 36.760940000000005 26.912800000000004 26.508399999999995 24.549800000000005 188.5 188.5 190.9362 190.37138 191.0314 192.3184 191.0314 190.9362 191.8668 190.37138 192.3184 191.0314 190.9362 191.8668 190.37138
17 191.4628 190.9064 192.6232 188.532752 191.8722 193.6944 191.8828 189.86214 191.4178 191.4918 192.4942 190.27898 189.72874 191.3012 191.053 192.739 188.5 191.3124 189.59204 190.868 190.7318 192.0616 191.7844 191.3012 191.5052 190.413 187.08764 169.46576 165.557 156.6944 150.2758 143.9932 136.4178 127.548 124.644 106.87466 100.87672 96.3012 93.2816 80.7836 57.516999999999996 56.43719999999999 51.02472 53.362599999999986 37.8674 27.79740000000001 24.166799999999995 23.301199999999994 188.5 188.5 193.2946 192.7298 192.1378 190.4898 192.1378 193.2946 190.8832 192.7298 190.4898 192.1378 193.2946 190.8832 192.7298
18 190.8744 192.43 190.1989 192.3254 189.39786 191.2202 191.5904 192.4358 193.6674 189.0174 191.5078 191.5206 193.2344 192.51 192.9948 190.31464 192.2926 188.5 192.5698 191.1338 190.9976 191.0752 190.798 192.51 190.9168 191.8548 189.7014 172.2648 168.1706 154.2202 149.2894 144.2588 138.6674 125.0736 122.16963999999999 109.48840000000001 103.5524 97.50999999999999 92.29524 79.7972 57.75059999999999 57.10079999999999 53.63839999999999 50.888180000000006 38.13300000000001 27.43100000000001 26.468400000000003 24.50999999999999 188.5 188.5 191.3124 190.30548 189.66348 192.2786 189.66348 191.3124 192.407 190.30548 192.2786 189.66348 191.3124 192.407 190.30548
19 192.3124 190.894 193.5408 190.9992 192.7898 194.6122 191.8704 190.5018 190.6434 192.4094 193.4118 191.1966 189.41436 191.1208 191.9708 193.6566 190.9666 192.23 188.5 191.7856 191.6494 192.9792 192.702 191.1208 192.3548 190.2326 188.0052 170.38338 166.4746 157.6122 151.1934 144.9108 135.6434 128.4656 125.5616 107.79220000000001 101.7944 96.1208 94.19919999999999 81.7012 57.336600000000004 56.2568 51.94239999999999 54.28020000000001 38.785 28.437000000000012 23.392359999999996 23.120800000000003 188.5 188.5 194.2122 193.6474 193.0554 190.30942 193.0554 194.2122 190.8708 193.6474 190.30942 193.0554 194.2122 190.8708 193.6474
20 190.5156 192.0492 190.4241 191.6066 189.67304 191.4954 191.3476 192.055 193.9146 189.29258 190.29504 190.80180000000001 192.3856 192.7092 191.782 190.5398 191.5738 189.1133 192.1888 188.5 189.78472 189.86244 189.58526 192.7092 190.558 192.102 188.4884 171.052 166.9578 154.4954 148.07664 141.625102 138.9146 125.34878 122.44481999999999 108.2756 102.83359999999999 97.70920000000001 91.08242000000001 78.58439999999999 57.99780000000001 57.30000000000001 52.4256 51.16336000000001 36.92022 27.07220000000001 26.667599999999993 24.70920000000001 188.5 188.5 191.0954 190.5306 189.93868 192.4776 189.93868 191.0954 192.0262 190.5306 192.4776 189.93868 191.0954 192.0262 190.5306
21 190.6508 192.1844 190.5592 191.7418 189.80822 191.6306 191.4828 192.1902 194.0498 189.42776 190.43022 190.937 192.5208 192.8444 191.9172 190.675 191.709 189.24848 192.324 188.80408 188.5 189.99762 189.72044 192.8444 190.6932 192.237 188.6236 171.1872 167.093 154.6306 148.21182 141.92918 139.0498 125.48398 122.58000000000001 108.4108 102.96879999999999 97.84440000000001 91.2176 78.71960000000001 58.13300000000001 57.43520000000001 52.5608 51.29854 35.635504 27.207400000000007 26.80279999999999 24.844400000000007 188.5 188.5 191.2306 190.6658 190.07386 192.6128 190.07386 191.2306 192.1614 190.6658 192.6128 190.07386 191.2306 192.1614 190.6658
22 189.39282 191.0644 190.5532 190.8438 189.80224 191.6246 190.2248 191.0702 192.7918 189.42178 190.42422 190.03904 191.8688 191.5864 191.9112 190.669 190.811 189.24248 191.204 188.7981 188.661912 188.5 189.71446 191.5864 189.43516 190.9792 188.6176 171.1812 167.087 154.6246 148.20584 141.9232 137.7918 125.47798 122.57400000000001 108.4048 102.07079999999999 96.5864 91.21162000000001 78.71360000000001 56.875 56.1772 52.5548 51.29256000000001 35.79741999999999 25.949360000000013 25.54480000000001 23.586399999999998 188.5 188.5 191.2246 190.6598 190.06786 191.3548 190.06786 191.2246 191.0414 190.6598 191.3548 190.06786 191.2246 191.0414 190.6598
23 189.59836 191.132 190.7588 190.6892 190.00778 191.83 190.43036 191.1378 192.9974 189.62732 190.6298 189.88458 191.4684 191.792 190.8646 190.8746 190.6566 189.44804 191.2716 189.00364 188.86746 188.94518 188.5 191.792 189.6407 191.1846 187.5712 170.13478 166.0406 154.83 148.4114 142.12874 137.9974 125.68360000000001 122.77959999999999 107.35826 101.91640000000001 96.792 91.41716 78.91919999999999 57.080600000000004 56.3828 51.508399999999995 51.498099999999994 36.00296 26.154899999999998 25.750400000000013 23.792 188.5 188.5 191.4302 190.8654 190.27342 191.5604 190.27342 191.4302 191.1088 190.8654 191.5604 190.27342 191.4302 191.1088 190.8654
24 191.869 190.18256 193.08859999999999 190.686 192.3376 194.1598 191.063 190.18838 190.28004 191.957 192.9596 191.3152 190.775 188.5 192.0894 193.2044 190.6532 191.7778 190.32228 191.9042 191.768 192.527 192.2498 188.5 191.9114 188.85128 188.79579999999999 171.3594 167.2652 157.1598 150.7412 145.0294 135.28004 128.0132 124.0532 108.583 101.91300000000001 93.5 93.74700000000001 81.24879999999999 55.06428 53.909099999999995 52.733000000000004 53.827799999999996 38.90360000000001 27.993599999999986 23.835000000000008 20.5 188.5 188.5 193.76 193.1952 192.6032 189.64506 192.6032 193.76 190.1595 193.1952 189.64506 192.6032 193.76 190.1595 193.1952
25 17.23916 18.910800000000002 18.0016 18.69 17.25058 19.0728 18.0712 18.9166 20.5502 16.87012 17.8726 17.8854 19.7152 19.3928 19.3594 18.1174 18.6574 16.69082 19.0504 17.49844 17.36226 17.43998 17.1628 19.3928 15.5 18.7374 16.066 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.5 15.5 18.673000000000002 18.1082 17.5162 19.1612 17.5162 18.673000000000002 18.8876 18.1082 19.1612 17.5162 18.673000000000002 18.8876 18.1082
26 20.4192 18.8168 21.625799999999998 19.3202 20.8746 22.697 19.6132 18.8226 18.5242 20.4942 21.4966 19.9494 19.1892 17.6617 20.7236 21.7414 19.287399999999998 20.315 18.9566 20.5386 20.4024 21.064 20.7868 17.6617 20.4616 15.5 17.4302 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16.5 16.5 22.2972 21.7322 21.1404 18.27932 21.1404 22.2972 18.7938 21.7322 18.27932 21.1404 22.2972 18.7938 21.7322
27 22.2316 22.2952 23.11 21.7524 22.641 24.3434 22.9136 21.255 22.8106 22.2606 22.981 21.0478 21.1216 22.694 20.81 23.2258 21.7198 22.0812 20.9848 21.6368 21.5006 22.2624 22.5532 22.694 22.274 21.805799999999998 15.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.5 18.5 22.9434 23.2166 22.9066 21.8826 22.9066 22.9434 22.272 23.2166 21.8826 22.9066 22.9434 22.272 23.2166
28 38.0376 38.1012 39.198 37.5584 38.447 40.2692 38.7196 37.06094 38.6166 38.0666 39.069 36.85378 36.92752 38.5 37.41728 39.3138 37.5256 37.8872 36.79082 37.44282 37.30664 38.6364 38.3592 38.5 38.0798 37.6118 33.21584 15.5 11.685139999999997 3.269199999999998 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35.5 35.5 39.8408 39.3046 38.7126 37.6886 38.7126 39.8408 38.078 39.3046 37.6886 38.7126 39.8408 38.078 39.3046
29 44.928 44.9916 45.1444 44.449 45.3374 46.3718 45.61 43.9514 45.507 44.957 45.0154 43.7442 43.818 45.3904 43.5064 45.2602 44.4162 44.7776 43.6814 44.3334 44.1972 44.5148 45.2496 45.3904 44.9704 44.5024 39.921 22.48444 15.5 9.3718 2.796999999999997 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 40.5 40.5 44.653999999999996 45.251 45.603 44.579 45.603 44.653999999999996 44.9686 45.251 44.579 45.603 44.653999999999996 44.9686 45.251
30 54.9922 56.525800000000004 53.35872 56.0832 53.99368 52.5 55.8242 56.5316 58.2632 53.61322 54.7716 55.2784 56.8622 57.1058 56.2586 53.47446 56.050399999999996 54.842 56.6656 54.39754 54.26136 54.33908 54.0619 57.1058 55.0346 56.4506 52.9652 35.5286 31.434399999999997 15.5 12.553199999999997 7.522599999999997 3.2631999999999977 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 52.5 52.5 54.47214 53.4653 53.6113 56.8744 53.6113 54.47214 56.5028 53.4653 56.8744 53.6113 54.47214 56.5028 53.4653
31 60.6268 62.1604 58.99322 61.7176 59.6282 59.23448 61.4588 62.1662 63.897800000000004 59.2477 57.71838 60.913 62.4968 62.7404 61.893 59.10894 61.6848 60.4764 62.3 60.032 59.8958 59.9736 59.6964 62.7404 60.669 62.085 58.5996 41.1632 37.069 22.234479999999998 15.5 13.157200000000003 8.897800000000004 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.5 57.5 59.32662 59.09978 59.2458 62.5088 59.2458 59.32662 62.1372 59.09978 62.5088 59.2458 59.32662 62.1372 59.09978
32 64.39052 65.924 64.29898 65.4814 63.54794 65.3702 65.2226 65.93 67.78960000000001 63.16748 64.16992 64.6768 66.2604 66.584 65.6568 64.41472 65.4486 62.98818 66.0638 63.7958 63.65962 63.73734 63.46016 66.584 64.43286 65.9768 62.3634 44.92700000000001 40.8326 28.370199999999997 21.95154 15.5 12.789600000000007 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 62.5 62.5 64.9704 64.40556 63.81356 66.3526 63.81356 64.9704 65.901 64.40556 66.3526 63.81356 64.9704 65.901 64.40556
33 74.2272 72.5408 75.8356 73.044 75.0846 76.9068 73.4212 72.5466 70.5 74.7042 75.7066 73.4914 71.70912 72.42158 74.2654 75.9514 73.0112 74.5248 71.96442 74.0804 73.9442 75.274 74.99680000000001 72.42158 74.2694 71.5334 70.3 52.678200000000004 48.769400000000005 39.906800000000004 33.488200000000006 27.205600000000004 15.5 10.760400000000004 6.904200000000003 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.5 70.5 76.507 75.9422 75.3502 71.61018 75.3502 76.507 72.5176 75.9422 71.61018 75.3502 76.507 72.5176 75.9422
34 82.5956 84.1292 80.96204 83.6864 81.59698 83.4192 83.4276 84.135 85.8666 81.21652 82.37496 82.8818 84.4656 84.7092 83.8618 81.07776 83.6538 82.44522 84.2688 82.00084 81.86466 81.94238 81.6652 84.7092 82.638 84.0538 80.5684 63.132000000000005 59.037800000000004 46.419200000000004 40.156580000000005 35.12594 30.866600000000005 15.5 14.368759999999995 0.35540000000000305 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 80.5 80.5 83.1754 81.0686 81.8626 84.4776 81.8626 83.1754 84.106 81.0686 84.4776 81.8626 83.1754 84.106 81.0686
35 86.2038 87.7594 85.31424 87.6546 85.00718 86.33539999999999 86.9198 87.7652 88.99680000000001 85.5688 86.7272 86.85 88.5638 87.8394 88.214 85.42996 87.622 85.6554 87.899 86.353 86.2168 86.2946 86.0174 87.8394 86.2462 87.184 84.92060000000001 67.4842 63.39 49.33539999999999 44.508799999999994 39.4782 33.99680000000001 20.188940000000002 15.5 4.707599999999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 83.5 83.5 86.4276 85.4208 84.77882 87.6078 84.77882 86.4276 87.7362 85.4208 87.6078 84.77882 86.4276 87.7362 85.4208
36 101.4464 101.51 102.325 100.9674 101.8558 103.5582 102.1284 100.46984 102.0256 101.4754 102.1958 100.26268 100.33644 101.909 100.02478 102.4406 100.9346 101.2962 100.19974 100.8518 100.7156 101.4772 101.768 101.909 101.4888 101.0208 96.43934 79.00286 74.2795 66.5582 59.9774 53.9768 47.0256 37.5316 34.6276 15.5 10.860420000000005 6.909000000000006 3.265199999999993 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 98.5 98.5 102.4352 102.4316 102.1216 101.0974 102.1216 102.4352 101.487 102.4316 101.0974 102.1216 102.4352 101.487 102.4316
37 107.5066 107.5702 108.0932 107.0276 107.916 109.3264 108.1886 106.53 108.0856 107.5356 107.964 106.32288 106.39664 107.969 105.79298 108.2088 106.9948 107.3564 106.25994 106.912 106.7758 107.2454 107.8282 107.969 107.549 107.081 102.49952 85.06306 80.96882 72.3264 65.7456 60.037000000000006 53.0856 43.591800000000006 40.687799999999996 22.286559999999994 15.5 12.968999999999994 9.325400000000002 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 104.5 104.5 108.3226 108.1996 108.1818 107.1576 108.1818 108.3226 107.5472 108.1996 107.1576 108.1818 108.3226 107.5472 108.1996
38 113.869 112.18256 115.0886 112.686 114.3376 116.1598 113.063 112.18838 112.28004 113.957 114.9596 113.3152 112.775 110.5 114.0894 115.20439999999999 112.6532 113.7778 112.32228 113.9042 113.768 114.527 114.2498 110.5 113.9114 110.85128 110.7958 93.3594 89.2652 79.1598 72.7412 67.0294 57.28004 50.0132 46.053200000000004 30.583 23.912999999999997 15.5 15.747 3.248800000000003 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 110.5 110.5 115.76 115.1952 114.6032 111.64506 114.6032 115.76 112.1595 115.1952 111.64506 114.6032 115.76 112.1595 115.1952
39 115.17578 116.7094 115.08426 116.2666 115.5852 116.3176 116.0078 116.7152 118.5748 115.20474 114.9552 115.462 117.0458 117.3694 116.4422 115.19998 116.234 115.02546 116.849 114.58106 114.44488 114.5226 114.24542 117.3694 115.21812 116.762 113.1486 95.7122 91.618 79.3176 72.7368 67.70616 63.574799999999996 50.95099999999999 48.357 32.935599999999994 27.493799999999993 22.3694 15.5 3.244560000000007 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 113.5 113.5 115.7556 115.19082 115.8508 117.1378 115.8508 115.7556 116.6862 115.19082 117.1378 115.8508 115.7556 116.6862 115.19082
40 130.119 131.6526 128.48548 131.21 129.12042 128.72674 130.951 131.6584 133.39 128.73996 129.18042 130.4052 131.989 132.2326 131.3854 128.6012 131.1772 129.9686 131.7922 129.5242 129.3881 129.46582 129.18864 132.2326 130.1614 131.5772 128.0918 110.65539999999999 106.56120000000001 91.72674 86.96202 82.64940000000001 78.38999999999999 63.360180000000014 61.24422000000001 47.87899999999999 42.43700000000001 37.23259999999999 31.93780000000001 15.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 127.5 127.5 128.81888 128.59204 128.73806 132.001 128.73806 128.81888 131.6296 128.59204 132.001 128.73806 128.81888 131.6296 128.59204
41 152.4288 151.70420000000001 153.6352 152.2076 152.8842 154.7064 151.6228 151.71 151.5278 152.5036 153.5062 152.643 152.1926 150.54916 153.611 153.751 152.1748 152.3244 151.844 152.96 152.8238 153.0736 152.7964 150.54916 152.471 149.715 150.3176 132.8812 128.7868 117.7064 111.2878 106.08500000000001 96.52780000000001 88.5598 84.59979999999999 70.1046 63.43459999999999 55.54916 54.2936 41.7954 15.5 15.879179999999991 14.25460000000001 14.374400000000009 0.0 0.0 0.0 0.0 149.5 149.5 154.3066 153.7418 153.1498 151.16678 153.1498 154.3066 151.6812 153.7418 151.16678 153.1498 154.3066 151.6812 153.7418
42 153.473 152.5126 154.6794 153.016 153.9284 155.7508 152.667 152.5184 152.572 153.548 154.5504 153.6452 153.105 150.9091 154.4194 154.7952 152.9832 153.3686 152.6522 154.0042 153.8682 154.1178 153.8406 150.9091 153.5154 150.7593 151.1258 133.6894 129.5952 118.7508 112.332 107.1294 97.572 89.60419999999999 85.64420000000001 70.91300000000001 64.243 55.909099999999995 55.33779999999999 42.8398 16.655173999999988 15.5 15.062999999999988 15.418800000000005 1.0036000000000058 0.0 0.0 0.0 150.5 150.5 155.3508 154.786 154.194 151.97508 154.194 155.3508 152.48952 154.786 151.97508 154.194 155.3508 152.48952 154.786
43 157.5966 157.66 158.475 157.1174 158.006 159.7082 158.2784 156.6198 158.1756 157.6254 158.346 156.41274 156.48648 158.059 156.17484 158.5908 157.0846 157.4462 156.34978 157.0018 156.8656 157.6274 157.9182 158.059 157.6388 157.17079999999999 152.58938 135.15292 130.11868 122.7082 116.1276 110.1268 103.1756 93.6816 90.77780000000001 71.66083 67.01048 63.059 59.415400000000005 46.6352 24.0026 22.923000000000002 15.5 19.496199999999988 4.001200000000011 0.0 0.0 0.0 154.5 154.5 158.2744 158.5816 158.2716 157.2476 158.2716 158.2744 157.637 158.5816 157.2476 158.2716 158.2744 157.637 158.5816
44 157.8372 158.5488 156.9476 159.0522 156.6406 157.969 157.7092 158.5546 159.70420000000001 157.2022 158.3606 158.4834 159.3532 158.5468 159.8476 157.0634 159.0194 157.2888 158.6884 157.9864 157.8504 157.928 157.6508 158.5468 157.8796 157.8914 156.554 139.1176 135.0234 120.969 116.1422 111.11160000000001 104.70420000000001 91.82239999999999 87.27629999999999 76.34119999999999 70.2792 63.54679999999999 59.25800000000001 46.650000000000006 23.78739999999999 23.137599999999992 20.491199999999992 15.5 4.985800000000012 0.0 0.0 0.0 154.5 154.5 158.061 157.0542 156.41226 158.3152 156.41226 158.061 158.5258 157.0542 158.3152 156.41226 158.061 158.5258 157.0542
45 170.5152 172.0488 170.42378 171.6062 169.67272 171.495 171.3472 172.0546 173.9144 169.29226 170.2947 170.8016 172.3852 172.7088 171.7816 170.5394 171.5734 169.11296 172.1886 168.668578 169.7844 169.86212 169.58494 172.7088 170.5576 172.1016 168.4882 151.05180000000001 146.9574 134.495 128.07632 121.79368 118.9144 105.34845999999999 102.4445 88.27520000000001 82.8332 77.7088 71.0821 58.584 37.9974 37.299800000000005 32.42519999999999 31.163039999999995 15.5 7.071799999999996 6.667200000000008 4.7087999999999965 168.5 168.5 171.0952 170.5304 169.93834 172.4774 169.93834 171.0952 172.0258 170.5304 172.4774 169.93834 171.0952 172.0258 170.5304
46 181.2277 180.92926 183.4602 180.4866 182.7092 184.5314 181.5476 180.93508 182.8108 182.3286 183.3312 179.681918 181.5296 181.6012 181.89 183.5758 180.45384 182.1494 181.06898 181.705 181.5688 182.8986 182.6214 181.6012 181.27004 181.376 178.5966 161.1601 157.0658 147.5314 141.1128 134.83 127.8108 118.38480000000001 115.4308 98.3836 91.71366 86.6012 84.11840000000001 71.62039999999999 47.27184 46.19216 42.53360000000001 44.1994 28.704200000000014 15.5 15.559599999999989 13.601200000000006 179.5 179.5 184.1316 183.5668 182.9748 181.36976 182.9748 184.1316 180.9062 183.5668 181.36976 182.9748 184.1316 180.9062 183.5668
47 186.4836 184.797 188.092 185.3004 187.341 189.1632 185.6774 184.8028 183.30054 186.9604 187.963 185.7478 183.96548 183.96794 186.5218 188.2076 185.2676 186.7812 184.22078 186.3368 186.2006 187.5304 187.2532 183.96794 186.5258 182.92378 182.5564 164.9344 161.0256 152.1632 145.7446 139.4618 128.30054 123.01660000000001 119.16059999999999 102.3434 96.34540000000001 88.96794 88.75040000000001 76.25219999999999 50.37765999999999 49.29795999999999 46.49340000000001 48.831199999999995 33.33619999999999 22.608000000000004 15.5 15.967939999999999 182.5 182.5 188.7634 188.1986 187.60660000000001 183.86654 187.60660000000001 188.7634 184.774 188.1986 183.86654 187.60660000000001 188.7634 184.774 188.1986
48 186.869 185.18256 188.08859999999999 185.686 187.3376 189.1598 186.063 185.18838 185.28004 186.957 187.9596 186.3152 185.775 183.5 187.0894 188.2044 185.6532 186.7778 185.32228 186.9042 186.768 187.527 187.2498 183.5 186.9114 183.85128 183.79579999999999 166.3594 162.2652 152.1598 145.7412 140.0294 130.28004 123.01320000000001 119.0532 103.583 96.91300000000001 88.5 88.74700000000001 76.24879999999999 50.06428 48.909099999999995 47.733000000000004 48.827799999999996 33.90360000000001 22.993599999999986 18.835000000000008 15.5 183.5 183.5 188.76 188.1952 187.6032 184.64506 187.6032 188.76 185.1595 188.1952 184.64506 187.6032 188.76 185.1595 188.1952
49 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 187.0 185.0 168.0 163.0 151.0 146.0 141.0 133.0 123.0 120.0 105.0 99.0 93.0 90.0 76.0 54.0 53.0 49.0 49.0 35.0 24.0 21.0 20.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0
50 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 187.0 185.0 168.0 163.0 151.0 146.0 141.0 133.0 123.0 120.0 105.0 99.0 93.0 90.0 76.0 54.0 53.0 49.0 49.0 35.0 24.0 21.0 20.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0 188.0
51 190.3152 191.8488 188.68172 191.4062 189.31666 189.91498 191.1472 191.8546 193.5862 188.9362 188.55266 190.6014 192.1852 192.4288 191.5816 188.79744 191.3734 190.165 191.9886 189.72052 189.58434 189.66208 189.38488 192.4288 190.3576 191.7736 188.2882 170.8516 166.7574 152.91498 146.33428 142.84564 138.5862 124.54842 122.08840000000001 108.0752 102.63319999999999 97.4288 92.13399999999999 76.84201999999999 57.669399999999996 57.019800000000004 52.2252 50.80698000000001 36.719840000000005 26.871800000000007 26.387200000000007 24.428799999999995 188.0 188.0 188.0 188.78828 189.5823 192.1974 189.5823 188.0 191.8258 188.78828 192.1974 189.5823 188.0 191.8258 188.78828
